Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Kristiansand kommune;E;Alle;>= 16,0m;Oktober;1,903;95,000;73032;71668;3.172;5.047
Kristiansand kommune;E;Yrkesdøgn;Alle;Oktober;3,959;95,000;2443132;2350103;2.254;3.587
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;Oktober;3,913;95,000;2133366;2053030;2.370;3.772
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;Oktober;4,324;95,000;308819;296018;1.828;2.909
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;Oktober;6,215;95,000;85487;80485;4.411;7.020
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;Oktober;4,498;95,000;115842;110856;6.143;9.776
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;Oktober;2,730;95,000;40795;39711;4.942;7.863
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;Oktober;2,661;95,000;66695;64966;3.530;5.617
Kristiansand kommune;E;Helgedøgn;Alle;Oktober;-8,909;95,000;634080;696095;3.790;6.030
Kristiansand kommune;E;Helgedøgn;< 5,6m;Oktober;-8,772;95,000;588354;644926;3.978;6.329
Kristiansand kommune;E;Helgedøgn;>= 5,6m;Oktober;-10,583;95,000;45448;50827;2.893;4.603
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;Oktober;-9,460;95,000;15686;17325;3.410;5.427
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;Oktober;-10,820;95,000;17911;20084;4.307;6.853
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;Oktober;-17,898;95,000;5514;6716;2.720;4.329
Kristiansand kommune;E;Helgedøgn;>= 16,0m;Oktober;-5,446;95,000;6337;6702;4.496;7.154
Kristiansand kommune;E;Alle;Alle;November;7,984;99,000;4500044;4167339;9.395;11.665
Kristiansand kommune;E;Alle;< 5,6m;November;2,710;99,000;2787384;2713848;1.056;1.681
Kristiansand kommune;E;Alle;>= 5,6m;November;5,366;99,000;350182;332348;2.379;3.786
Kristiansand kommune;E;Alle;5,6m - 7,6m;November;7,100;99,000;98526;91994;7.407;11.786
Kristiansand kommune;E;Alle;7,6m - 12,5m;November;7,649;99,000;129438;120241;8.113;12.910
Kristiansand kommune;E;Alle;12,5m - 16,0m;November;2,796;99,000;46321;45061;3.730;5.936
Kristiansand kommune;E;Alle;>= 16,0m;November;1,126;99,000;75897;75052;2.015;3.207
Kristiansand kommune;E;Yrkesdøgn;Alle;November;7,605;99,000;3684890;3424452;8.918;11.073
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;November;2,625;99,000;2260727;2202893;1.126;1.792
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;November;4,675;99,000;311379;297473;2.651;4.219
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;November;6,324;99,000;85540;80452;7.821;12.445
