Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Tromsø;E;Alle;Alle;Oktober;-0,100;100,000;357635;357994;-;-
Tromsø;E;Alle;< 5,6m;Oktober;-0,222;100,000;326899;327627;-;-
Tromsø;E;Alle;>= 5,6m;Oktober;1,222;100,000;30719;30348;-;-
Tromsø;E;Alle;5,6m - 7,6m;Oktober;6,084;100,000;7393;6969;-;-
Tromsø;E;Alle;7,6m - 12,5m;Oktober;1,628;100,000;13293;13080;-;-
Tromsø;E;Alle;12,5m - 16,0m;Oktober;-0,444;100,000;2240;2250;-;-
Tromsø;E;Alle;>= 16,0m;Oktober;-3,181;100,000;7793;8049;-;-
Tromsø;E;Yrkesdøgn;Alle;Oktober;3,304;100,000;272892;264164;-;-
Tromsø;E;Yrkesdøgn;< 5,6m;Oktober;3,285;100,000;247158;239296;-;-
Tromsø;E;Yrkesdøgn;>= 5,6m;Oktober;3,497;100,000;25721;24852;-;-
Tromsø;E;Yrkesdøgn;5,6m - 7,6m;Oktober;9,474;100,000;6020;5499;-;-
Tromsø;E;Yrkesdøgn;7,6m - 12,5m;Oktober;4,167;100,000;10924;10487;-;-
Tromsø;E;Yrkesdøgn;12,5m - 16,0m;Oktober;-1,419;100,000;1876;1903;-;-
Tromsø;E;Yrkesdøgn;>= 16,0m;Oktober;-0,890;100,000;6901;6963;-;-
Tromsø;E;Helgedøgn;Alle;Oktober;-9,685;100,000;84743;93830;-;-
Tromsø;E;Helgedøgn;< 5,6m;Oktober;-9,725;100,000;79741;88331;-;-
Tromsø;E;Helgedøgn;>= 5,6m;Oktober;-9,061;100,000;4998;5496;-;-
Tromsø;E;Helgedøgn;5,6m - 7,6m;Oktober;-6,599;100,000;1373;1470;-;-
Tromsø;E;Helgedøgn;7,6m - 12,5m;Oktober;-8,639;100,000;2369;2593;-;-
Tromsø;E;Helgedøgn;12,5m - 16,0m;Oktober;4,899;100,000;364;347;-;-
Tromsø;E;Helgedøgn;>= 16,0m;Oktober;-17,864;100,000;892;1086;-;-
Tromsø;E;Alle;Alle;November;-2,769;89,000;1280824;1317297;4.519;11.227
Tromsø;E;Alle;< 5,6m;November;-2,288;89,000;1167453;1194793;5.278;13.112
Tromsø;E;Alle;>= 5,6m;November;-8,050;89,000;112561;122416;7.713;19.159
Tromsø;E;Alle;5,6m - 7,6m;November;-3,083;89,000;40771;42068;4.583;11.384
Tromsø;E;Alle;7,6m - 12,5m;November;-9,955;89,000;45253;50256;11.857;29.454
Tromsø;E;Alle;12,5m - 16,0m;November;-22,423;89,000;12140;15649;16.322;40.547
Tromsø;E;Alle;>= 16,0m;November;-0,318;89,000;14397;14443;18.874;46.886
Tromsø;E;Yrkesdøgn;Alle;November;-4,099;89,000;1047707;1092490;3.721;9.245
Tromsø;E;Yrkesdøgn;< 5,6m;November;-3,495;89,000;945501;979741;4.140;10.285
Tromsø;E;Yrkesdøgn;>= 5,6m;November;-9,863;89,000;101559;112672;8.597;21.357
