Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Kristiansand;K;Helgedøgn;12,5m - 16,0m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 16,0m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Alle;Alle;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Alle;< 5,6m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Alle;>= 5,6m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Alle;5,6m - 7,6m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Alle;7,6m - 12,5m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Alle;12,5m - 16,0m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Alle;>= 16,0m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;Alle;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;< 5,6m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 5,6m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;5,6m - 7,6m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;7,6m - 12,5m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;12,5m - 16,0m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 16,0m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;Alle;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;< 5,6m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 5,6m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;5,6m - 7,6m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;7,6m - 12,5m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;12,5m - 16,0m;Hittil i år;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 16,0m;Hittil i år;-;-;-;-;-;-
Kristiansand;R;Alle;Alle;Januar;0,511;99,000;806591;802492;5.502;8.755
Kristiansand;R;Alle;< 5,6m;Januar;-1,943;99,000;711761;725863;4.765;7.582
Kristiansand;R;Alle;>= 5,6m;Januar;23,772;99,000;94760;76560;16.836;26.789
Kristiansand;R;Alle;5,6m - 7,6m;Januar;3,556;99,000;25804;24918;19.475;30.990
Kristiansand;R;Alle;7,6m - 12,5m;Januar;18,007;99,000;37577;31843;19.883;31.638
Kristiansand;R;Alle;12,5m - 16,0m;Januar;84,937;99,000;21412;11578;48.942;77.878
Kristiansand;R;Alle;>= 16,0m;Januar;21,238;99,000;9967;8221;29.132;46.356
Kristiansand;R;Yrkesdøgn;Alle;Januar;2,313;99,000;644034;629475;6.522;10.378
Kristiansand;R;Yrkesdøgn;< 5,6m;Januar;-0,312;99,000;560147;561902;5.083;8.088
Kristiansand;R;Yrkesdøgn;>= 5,6m;Januar;24,175;99,000;83834;67513;18.443;29.347
Kristiansand;R;Yrkesdøgn;5,6m - 7,6m;Januar;3,112;99,000;22302;21629;20.083;31.956
Kristiansand;R;Yrkesdøgn;7,6m - 12,5m;Januar;17,011;99,000;32824;28052;21.064;33.518
