Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Buskerudbyen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Mai;4,415;97,000;205214;196536;4.337;2.621
Buskerudbyen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Mai;9,709;97,000;51834;47247;20.163;12.185
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 16,0m;Mai;6,413;97,000;121045;113750;6.576;3.974
Buskerudbyen;E+R+F+K;Helgedøgn;Alle;Mai;-6,729;98,000;1743850;1869654;4.361;2.635
Buskerudbyen;E+R+F+K;Helgedøgn;< 5,6m;Mai;-6,679;98,000;1634477;1751452;4.152;2.509
Buskerudbyen;E+R+F+K;Helgedøgn;>= 5,6m;Mai;-7,477;98,000;109092;117908;9.350;5.650
Buskerudbyen;E+R+F+K;Helgedøgn;5,6m - 7,6m;Mai;-7,384;98,000;37981;41009;14.284;8.632
Buskerudbyen;E+R+F+K;Helgedøgn;7,6m - 12,5m;Mai;-4,566;98,000;48467;50786;10.087;6.095
Buskerudbyen;E+R+F+K;Helgedøgn;12,5m - 16,0m;Mai;-8,994;98,000;9774;10740;13.601;8.219
Buskerudbyen;E+R+F+K;Helgedøgn;>= 16,0m;Mai;-16,282;98,000;12870;15373;9.221;5.572
Buskerudbyen;E+R+F+K;Alle;Alle;Juni;-2,330;97,000;6029305;6173146;2.185;1.468
Buskerudbyen;E+R+F+K;Alle;< 5,6m;Juni;-2,256;97,000;5403462;5528166;2.223;1.494
Buskerudbyen;E+R+F+K;Alle;>= 5,6m;Juni;-2,947;97,000;622297;641191;4.548;3.055
Buskerudbyen;E+R+F+K;Alle;5,6m - 7,6m;Juni;0,749;97,000;202951;201443;9.144;6.143
Buskerudbyen;E+R+F+K;Alle;7,6m - 12,5m;Juni;-2,198;97,000;239293;244672;3.225;2.167
Buskerudbyen;E+R+F+K;Alle;12,5m - 16,0m;Juni;-5,617;97,000;61869;65551;9.091;6.108
Buskerudbyen;E+R+F+K;Alle;>= 16,0m;Juni;-8,756;97,000;118184;129525;3.195;2.147
Buskerudbyen;E+R+F+K;Yrkesdøgn;Alle;Juni;-9,175;98,000;4348704;4788028;2.072;1.392
Buskerudbyen;E+R+F+K;Yrkesdøgn;< 5,6m;Juni;-9,352;98,000;3838825;4234860;2.114;1.420
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 5,6m;Juni;-7,832;98,000;506555;549598;4.439;2.982
Buskerudbyen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Juni;-4,797;98,000;160176;168246;9.183;6.169
Buskerudbyen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Juni;-7,559;98,000;189072;204533;3.601;2.419
Buskerudbyen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Juni;-11,199;98,000;50175;56503;8.003;5.376
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 16,0m;Juni;-10,958;98,000;107132;120316;2.659;1.786
Buskerudbyen;E+R+F+K;Helgedøgn;Alle;Juni;21,333;97,000;1680601;1385118;3.124;2.099
Buskerudbyen;E+R+F+K;Helgedøgn;< 5,6m;Juni;20,980;97,000;1564637;1293306;3.084;2.072
Buskerudbyen;E+R+F+K;Helgedøgn;>= 5,6m;Juni;26,366;97,000;115742;91593;7.350;4.938
Buskerudbyen;E+R+F+K;Helgedøgn;5,6m - 7,6m;Juni;28,852;97,000;42775;33197;9.621;6.464
Buskerudbyen;E+R+F+K;Helgedøgn;7,6m - 12,5m;Juni;25,118;97,000;50221;40139;6.597;4.432
Buskerudbyen;E+R+F+K;Helgedøgn;12,5m - 16,0m;Juni;29,244;97,000;11694;9048;21.334;14.332
Buskerudbyen;E+R+F+K;Helgedøgn;>= 16,0m;Juni;20,013;97,000;11052;9209;17.645;11.854
Buskerudbyen;E+R+F+K;Alle;Alle;Juli;0,431;98,000;6191331;6164750;2.482;1.374
Buskerudbyen;E+R+F+K;Alle;< 5,6m;Juli;-0,387;98,000;5473313;5494604;2.454;1.359
Buskerudbyen;E+R+F+K;Alle;>= 5,6m;Juli;7,095;98,000;715763;668344;7.933;4.393
Buskerudbyen;E+R+F+K;Alle;5,6m - 7,6m;Juli;7,958;98,000;230345;213365;13.333;7.384
Buskerudbyen;E+R+F+K;Alle;7,6m - 12,5m;Juli;6,267;98,000;288673;271648;5.293;2.931
Buskerudbyen;E+R+F+K;Alle;12,5m - 16,0m;Juli;13,901;98,000;84106;73841;14.387;7.967
Buskerudbyen;E+R+F+K;Alle;>= 16,0m;Juli;2,876;98,000;112639;109490;22.093;12.235
Buskerudbyen;E+R+F+K;Yrkesdøgn;Alle;Juli;3,804;97,000;4934602;4753755;3.305;1.830
Buskerudbyen;E+R+F+K;Yrkesdøgn;< 5,6m;Juli;3,058;97,000;4315954;4187887;3.173;1.757
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 5,6m;Juli;9,282;97,000;616663;564288;8.170;4.525
Buskerudbyen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Juli;10,285;97,000;193959;175870;13.409;7.425
Buskerudbyen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Juli;9,122;97,000;246101;225529;6.279;3.477
Buskerudbyen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Juli;15,813;97,000;70663;61015;16.290;9.021
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 16,0m;Juli;3,991;97,000;105940;101874;20.411;11.303
Buskerudbyen;E+R+F+K;Helgedøgn;Alle;Juli;-10,933;98,000;1256729;1410995;5.900;3.267
Buskerudbyen;E+R+F+K;Helgedøgn;< 5,6m;Juli;-11,430;98,000;1157359;1306717;6.005;3.326
Buskerudbyen;E+R+F+K;Helgedøgn;>= 5,6m;Juli;-4,763;98,000;99100;104056;10.077;5.581
Buskerudbyen;E+R+F+K;Helgedøgn;5,6m - 7,6m;Juli;-2,958;98,000;36386;37495;14.327;7.934
Buskerudbyen;E+R+F+K;Helgedøgn;7,6m - 12,5m;Juli;-7,691;98,000;42572;46119;8.515;4.716
Buskerudbyen;E+R+F+K;Helgedøgn;12,5m - 16,0m;Juli;4,811;98,000;13443;12826;12.674;7.018
Buskerudbyen;E+R+F+K;Helgedøgn;>= 16,0m;Juli;-12,040;98,000;6699;7616;54.291;30.065
Buskerudbyen;E+R+F+K;Alle;Alle;August;-1,574;99,000;6619627;6725454;3.508;2.025
Buskerudbyen;E+R+F+K;Alle;< 5,6m;August;-1,404;99,000;5935418;6019961;3.544;2.046
Buskerudbyen;E+R+F+K;Alle;>= 5,6m;August;-2,539;99,000;680402;698131;8.043;4.644
Buskerudbyen;E+R+F+K;Alle;5,6m - 7,6m;August;2,032;99,000;228872;224314;14.888;8.596
Buskerudbyen;E+R+F+K;Alle;7,6m - 12,5m;August;-2,890;99,000;266974;274920;4.932;2.848
Buskerudbyen;E+R+F+K;Alle;12,5m - 16,0m;August;-8,585;99,000;63824;69818;12.660;7.309
Buskerudbyen;E+R+F+K;Alle;>= 16,0m;August;-6,467;99,000;120732;129079;8.216;4.744
Buskerudbyen;E+R+F+K;Yrkesdøgn;Alle;August;-4,226;99,000;5140144;5366978;2.929;1.691
Buskerudbyen;E+R+F+K;Yrkesdøgn;< 5,6m;August;-4,140;99,000;4556421;4753207;2.812;1.624
