Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Grenland;K;Alle;5,6m - 7,6m;August;-16,407;86,000;3648;4364;-;-
Grenland;K;Alle;7,6m - 12,5m;August;-18,653;86,000;5268;6476;-;-
Grenland;K;Alle;12,5m - 16,0m;August;12,500;86,000;135;120;-;-
Grenland;K;Alle;>= 16,0m;August;-36,041;86,000;126;197;-;-
Grenland;K;Yrkesdøgn;Alle;August;-12,286;83,000;122960;140183;-;-
Grenland;K;Yrkesdøgn;< 5,6m;August;-11,873;83,000;114850;130324;-;-
Grenland;K;Yrkesdøgn;>= 5,6m;August;-17,727;83,000;8108;9855;-;-
Grenland;K;Yrkesdøgn;5,6m - 7,6m;August;-18,611;83,000;3175;3901;-;-
Grenland;K;Yrkesdøgn;7,6m - 12,5m;August;-17,155;83,000;4689;5660;-;-
Grenland;K;Yrkesdøgn;12,5m - 16,0m;August;14,151;83,000;121;106;-;-
Grenland;K;Yrkesdøgn;>= 16,0m;August;-34,574;83,000;123;188;-;-
Grenland;K;Helgedøgn;Alle;August;-15,143;94,000;31561;37193;-;-
Grenland;K;Helgedøgn;< 5,6m;August;-15,040;94,000;30492;35890;-;-
Grenland;K;Helgedøgn;>= 5,6m;August;-17,896;94,000;1069;1302;-;-
Grenland;K;Helgedøgn;5,6m - 7,6m;August;2,160;94,000;473;463;-;-
Grenland;K;Helgedøgn;7,6m - 12,5m;August;-29,044;94,000;579;816;-;-
Grenland;K;Helgedøgn;12,5m - 16,0m;August;0,000;94,000;14;14;-;-
Grenland;K;Helgedøgn;>= 16,0m;August;-66,667;94,000;3;9;-;-
Grenland;K;Alle;Alle;September;-16,228;60,000;110044;131361;-;-
Grenland;K;Alle;< 5,6m;September;-15,348;60,000;104526;123478;-;-
Grenland;K;Alle;>= 5,6m;September;-29,981;60,000;5514;7875;-;-
Grenland;K;Alle;5,6m - 7,6m;September;-36,089;60,000;1987;3109;-;-
Grenland;K;Alle;7,6m - 12,5m;September;-26,778;60,000;3347;4571;-;-
Grenland;K;Alle;12,5m - 16,0m;September;-7,273;60,000;102;110;-;-
Grenland;K;Alle;>= 16,0m;September;-8,235;60,000;78;85;-;-
Grenland;K;Yrkesdøgn;Alle;September;-16,018;58,000;83502;99429;-;-
Grenland;K;Yrkesdøgn;< 5,6m;September;-14,990;58,000;78879;92788;-;-
Grenland;K;Yrkesdøgn;>= 5,6m;September;-30,359;58,000;4620;6634;-;-
Grenland;K;Yrkesdøgn;5,6m - 7,6m;September;-37,141;58,000;1684;2679;-;-
Grenland;K;Yrkesdøgn;7,6m - 12,5m;September;-26,727;58,000;2758;3764;-;-
Grenland;K;Yrkesdøgn;12,5m - 16,0m;September;-6,481;58,000;101;108;-;-
Grenland;K;Yrkesdøgn;>= 16,0m;September;-7,229;58,000;77;83;-;-
Grenland;K;Helgedøgn;Alle;September;-16,880;63,000;26542;31932;-;-
Grenland;K;Helgedøgn;< 5,6m;September;-16,432;63,000;25647;30690;-;-
Grenland;K;Helgedøgn;>= 5,6m;September;-27,961;63,000;894;1241;-;-
Grenland;K;Helgedøgn;5,6m - 7,6m;September;-29,535;63,000;303;430;-;-
Grenland;K;Helgedøgn;7,6m - 12,5m;September;-27,014;63,000;589;807;-;-
Grenland;K;Helgedøgn;12,5m - 16,0m;September;-50,000;63,000;1;2;-;-
Grenland;K;Helgedøgn;>= 16,0m;September;-50,000;63,000;1;2;-;-
Grenland;K;Alle;Alle;Oktober;-13,189;100,000;193693;223121;-;-
Grenland;K;Alle;< 5,6m;Oktober;-11,932;100,000;184784;209819;-;-
Grenland;K;Alle;>= 5,6m;Oktober;-33,000;100,000;8907;13294;-;-
Grenland;K;Alle;5,6m - 7,6m;Oktober;-36,178;100,000;3433;5379;-;-
Grenland;K;Alle;7,6m - 12,5m;Oktober;-30,857;100,000;5259;7606;-;-
Grenland;K;Alle;12,5m - 16,0m;Oktober;-24,828;100,000;109;145;-;-
Grenland;K;Alle;>= 16,0m;Oktober;-35,366;100,000;106;164;-;-
Grenland;K;Yrkesdøgn;Alle;Oktober;-13,006;100,000;158570;182277;-;-
Grenland;K;Yrkesdøgn;< 5,6m;Oktober;-11,583;100,000;150745;170493;-;-
Grenland;K;Yrkesdøgn;>= 5,6m;Oktober;-33,574;100,000;7823;11777;-;-
Grenland;K;Yrkesdøgn;5,6m - 7,6m;Oktober;-36,279;100,000;3086;4843;-;-
Grenland;K;Yrkesdøgn;7,6m - 12,5m;Oktober;-31,775;100,000;4524;6631;-;-
Grenland;K;Yrkesdøgn;12,5m - 16,0m;Oktober;-22,143;100,000;109;140;-;-
Grenland;K;Yrkesdøgn;>= 16,0m;Oktober;-36,196;100,000;104;163;-;-
Grenland;K;Helgedøgn;Alle;Oktober;-14,007;100,000;35123;40844;-;-
Grenland;K;Helgedøgn;< 5,6m;Oktober;-13,444;100,000;34039;39326;-;-
Grenland;K;Helgedøgn;>= 5,6m;Oktober;-28,543;100,000;1084;1517;-;-
Grenland;K;Helgedøgn;5,6m - 7,6m;Oktober;-35,261;100,000;347;536;-;-
Grenland;K;Helgedøgn;7,6m - 12,5m;Oktober;-24,615;100,000;735;975;-;-
Grenland;K;Helgedøgn;12,5m - 16,0m;Oktober;-100,000;100,000;0;5;-;-
Grenland;K;Helgedøgn;>= 16,0m;Oktober;100,000;100,000;2;1;-;-
Grenland;K;Alle;Alle;November;-9,887;100,000;187535;208111;-;-
Grenland;K;Alle;< 5,6m;November;-9,047;100,000;179765;197647;-;-
Grenland;K;Alle;>= 5,6m;November;-25,734;100,000;7769;10461;-;-
Grenland;K;Alle;5,6m - 7,6m;November;-35,476;100,000;3032;4699;-;-
Grenland;K;Alle;7,6m - 12,5m;November;-19,850;100,000;4389;5476;-;-
Grenland;K;Alle;12,5m - 16,0m;November;12,121;100,000;185;165;-;-
Grenland;K;Alle;>= 16,0m;November;34,711;100,000;163;121;-;-
Grenland;K;Yrkesdøgn;Alle;November;-13,615;100,000;146174;169212;-;-
Grenland;K;Yrkesdøgn;< 5,6m;November;-12,777;100,000;139519;159957;-;-
Grenland;K;Yrkesdøgn;>= 5,6m;November;-28,096;100,000;6654;9254;-;-
Grenland;K;Yrkesdøgn;5,6m - 7,6m;November;-36,106;100,000;2688;4207;-;-
Grenland;K;Yrkesdøgn;7,6m - 12,5m;November;-24,048;100,000;3629;4778;-;-
Grenland;K;Yrkesdøgn;12,5m - 16,0m;November;21,333;100,000;182;150;-;-
Grenland;K;Yrkesdøgn;>= 16,0m;November;30,252;100,000;155;119;-;-
Grenland;K;Helgedøgn;Alle;November;6,329;100,000;41361;38899;-;-
Grenland;K;Helgedøgn;< 5,6m;November;6,782;100,000;40246;37690;-;-
Grenland;K;Helgedøgn;>= 5,6m;November;-7,622;100,000;1115;1207;-;-
Grenland;K;Helgedøgn;5,6m - 7,6m;November;-30,081;100,000;344;492;-;-
Grenland;K;Helgedøgn;7,6m - 12,5m;November;8,883;100,000;760;698;-;-
Grenland;K;Helgedøgn;12,5m - 16,0m;November;-80,000;100,000;3;15;-;-
Grenland;K;Helgedøgn;>= 16,0m;November;300,000;100,000;8;2;-;-
Grenland;K;Alle;Alle;Desember;-1,710;100,000;182708;185887;-;-
Grenland;K;Alle;< 5,6m;Desember;-0,848;100,000;177202;178718;-;-
Grenland;K;Alle;>= 5,6m;Desember;-23,178;100,000;5502;7162;-;-
Grenland;K;Alle;5,6m - 7,6m;Desember;-29,625;100,000;2309;3281;-;-
Grenland;K;Alle;7,6m - 12,5m;Desember;-19,849;100,000;2968;3703;-;-
Grenland;K;Alle;12,5m - 16,0m;Desember;4,902;100,000;107;102;-;-
Grenland;K;Alle;>= 16,0m;Desember;55,263;100,000;118;76;-;-
Grenland;K;Yrkesdøgn;Alle;Desember;3,278;100,000;135112;130823;-;-
Grenland;K;Yrkesdøgn;< 5,6m;Desember;4,390;100,000;130330;124849;-;-
Grenland;K;Yrkesdøgn;>= 5,6m;Desember;-19,923;100,000;4779;5968;-;-
Grenland;K;Yrkesdøgn;5,6m - 7,6m;Desember;-25,773;100,000;1993;2685;-;-
Grenland;K;Yrkesdøgn;7,6m - 12,5m;Desember;-17,407;100,000;2567;3108;-;-
Grenland;K;Yrkesdøgn;12,5m - 16,0m;Desember;3,000;100,000;103;100;-;-
Grenland;K;Yrkesdøgn;>= 16,0m;Desember;54,667;100,000;116;75;-;-
Grenland;K;Helgedøgn;Alle;Desember;-13,562;100,000;47596;55064;-;-
Grenland;K;Helgedøgn;< 5,6m;Desember;-12,989;100,000;46872;53869;-;-
Grenland;K;Helgedøgn;>= 5,6m;Desember;-39,447;100,000;723;1194;-;-
Grenland;K;Helgedøgn;5,6m - 7,6m;Desember;-46,980;100,000;316;596;-;-
Grenland;K;Helgedøgn;7,6m - 12,5m;Desember;-32,605;100,000;401;595;-;-
Grenland;K;Helgedøgn;12,5m - 16,0m;Desember;100,000;100,000;4;2;-;-
Grenland;K;Helgedøgn;>= 16,0m;Desember;100,000;100,000;2;1;-;-
Grenland;K;Alle;Alle;Siste 12 måneder;-5,184;95,000;2063572;2176392;-;-
Grenland;K;Alle;< 5,6m;Siste 12 måneder;-4,680;95,000;1963282;2059676;-;-
Grenland;K;Alle;>= 5,6m;Siste 12 måneder;-14,083;95,000;100214;116641;-;-
Grenland;K;Alle;5,6m - 7,6m;Siste 12 måneder;-15,158;95,000;41212;48575;-;-
Grenland;K;Alle;7,6m - 12,5m;Siste 12 måneder;-13,546;95,000;55946;64712;-;-
Grenland;K;Alle;12,5m - 16,0m;Siste 12 måneder;6,450;95,000;1667;1566;-;-
Grenland;K;Alle;>= 16,0m;Siste 12 måneder;-22,315;95,000;1389;1788;-;-
Grenland;K;Yrkesdøgn;Alle;Siste 12 måneder;-5,340;95,000;1604575;1695095;-;-
Grenland;K;Yrkesdøgn;< 5,6m;Siste 12 måneder;-4,698;95,000;1517808;1592630;-;-
Grenland;K;Yrkesdøgn;>= 5,6m;Siste 12 måneder;-15,330;95,000;86706;102405;-;-
Grenland;K;Yrkesdøgn;5,6m - 7,6m;Siste 12 måneder;-16,482;95,000;35698;42743;-;-
Grenland;K;Yrkesdøgn;7,6m - 12,5m;Siste 12 måneder;-14,759;95,000;48110;56440;-;-
Grenland;K;Yrkesdøgn;12,5m - 16,0m;Siste 12 måneder;4,416;95,000;1537;1472;-;-
Grenland;K;Yrkesdøgn;>= 16,0m;Siste 12 måneder;-22,229;95,000;1361;1750;-;-
Grenland;K;Helgedøgn;Alle;Siste 12 måneder;-4,633;96,000;458997;481297;-;-
Grenland;K;Helgedøgn;< 5,6m;Siste 12 måneder;-4,619;96,000;445474;467046;-;-
Grenland;K;Helgedøgn;>= 5,6m;Siste 12 måneder;-5,114;96,000;13508;14236;-;-
Grenland;K;Helgedøgn;5,6m - 7,6m;Siste 12 måneder;-5,453;96,000;5514;5832;-;-
Grenland;K;Helgedøgn;7,6m - 12,5m;Siste 12 måneder;-5,271;96,000;7836;8272;-;-
Grenland;K;Helgedøgn;12,5m - 16,0m;Siste 12 måneder;38,298;96,000;130;94;-;-
Grenland;K;Helgedøgn;>= 16,0m;Siste 12 måneder;-26,316;96,000;28;38;-;-
Grenland;K;Alle;Alle;Hittil i år;-5,184;95,000;2063572;2176392;-;-
Grenland;K;Alle;< 5,6m;Hittil i år;-4,680;95,000;1963282;2059676;-;-
Grenland;K;Alle;>= 5,6m;Hittil i år;-14,083;95,000;100214;116641;-;-
Grenland;K;Alle;5,6m - 7,6m;Hittil i år;-15,158;95,000;41212;48575;-;-
Grenland;K;Alle;7,6m - 12,5m;Hittil i år;-13,546;95,000;55946;64712;-;-
Grenland;K;Alle;12,5m - 16,0m;Hittil i år;6,450;95,000;1667;1566;-;-
Grenland;K;Alle;>= 16,0m;Hittil i år;-22,315;95,000;1389;1788;-;-
Grenland;K;Yrkesdøgn;Alle;Hittil i år;-5,340;95,000;1604575;1695095;-;-
Grenland;K;Yrkesdøgn;< 5,6m;Hittil i år;-4,698;95,000;1517808;1592630;-;-
