Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;>= 5,6m;September;-2,081;96,000;471819;481845;4.075;2.353
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;September;-4,153;96,000;150480;157001;4.475;2.584
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;September;-1,996;96,000;187220;191033;4.465;2.578
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;September;1,304;96,000;46599;45999;10.444;6.030
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;>= 16,0m;September;-0,333;96,000;87520;87812;6.026;3.479
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;Alle;September;6,204;95,000;1490949;1403859;5.662;3.269
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;< 5,6m;September;6,055;95,000;1399085;1319208;5.689;3.285
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;>= 5,6m;September;8,637;95,000;91125;83880;6.126;3.537
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;5,6m - 7,6m;September;8,443;95,000;34051;31400;7.100;4.099
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;7,6m - 12,5m;September;11,419;95,000;44387;39838;7.897;4.559
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;12,5m - 16,0m;September;-5,136;95,000;6501;6853;21.415;12.364
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;>= 16,0m;September;6,858;95,000;6186;5789;12.669;7.315
Buskerudbyen uten E18;E+R+F+K;Alle;Alle;Oktober;1,098;96,000;6700514;6627732;4.175;2.224
Buskerudbyen uten E18;E+R+F+K;Alle;< 5,6m;Oktober;0,629;96,000;6047632;6009809;4.216;2.247
Buskerudbyen uten E18;E+R+F+K;Alle;>= 5,6m;Oktober;5,963;96,000;644595;608321;3.812;2.031
Buskerudbyen uten E18;E+R+F+K;Alle;5,6m - 7,6m;Oktober;2,560;96,000;206758;201598;6.225;3.317
Buskerudbyen uten E18;E+R+F+K;Alle;7,6m - 12,5m;Oktober;7,845;96,000;266633;247237;3.570;1.902
Buskerudbyen uten E18;E+R+F+K;Alle;12,5m - 16,0m;Oktober;10,088;96,000;61590;55946;11.516;6.136
Buskerudbyen uten E18;E+R+F+K;Alle;>= 16,0m;Oktober;5,866;96,000;109614;103540;6.232;3.321
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;Alle;Oktober;3,893;96,000;5420517;5217401;4.380;2.334
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;< 5,6m;Oktober;3,564;96,000;4841120;4674532;4.447;2.370
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;>= 5,6m;Oktober;7,128;96,000;572098;534033;3.990;2.126
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Oktober;3,891;96,000;180410;173653;6.385;3.402
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Oktober;8,880;96,000;230913;212080;3.730;1.987
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Oktober;10,744;96,000;56290;50829;12.257;6.531
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;>= 16,0m;Oktober;7,196;96,000;104485;97471;6.504;3.466
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;Alle;Oktober;-9,241;96,000;1279997;1410331;3.561;1.897
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;< 5,6m;Oktober;-9,643;96,000;1206512;1335277;3.546;1.890
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;>= 5,6m;Oktober;-2,411;96,000;72497;74288;5.698;3.036
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;5,6m - 7,6m;Oktober;-5,715;96,000;26348;27945;6.799;3.623
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;7,6m - 12,5m;Oktober;1,601;96,000;35720;35157;6.137;3.270
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;12,5m - 16,0m;Oktober;3,576;96,000;5300;5117;19.066;10.160
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;>= 16,0m;Oktober;-15,489;96,000;5129;6069;9.964;5.310
Buskerudbyen uten E18;E+R+F+K;Alle;Alle;November;0,434;98,000;6042960;6016865;2.409;1.334
Buskerudbyen uten E18;E+R+F+K;Alle;< 5,6m;November;0,168;98,000;5485923;5476699;2.275;1.260
Buskerudbyen uten E18;E+R+F+K;Alle;>= 5,6m;November;3,586;98,000;553231;534079;5.969;3.305
Buskerudbyen uten E18;E+R+F+K;Alle;5,6m - 7,6m;November;4,570;98,000;183119;175116;10.441;5.782
Buskerudbyen uten E18;E+R+F+K;Alle;7,6m - 12,5m;November;4,358;98,000;216506;207464;4.576;2.534
