"aar_maaned";"stasjon";"felt";"klasse";"trafikkvolum";"trafikkvolum_alle";"trafikkvolum_andel"
2017-05-01;"Tempeveien";"TEMPE";"Stor_bil";8869;122013;7,27
2017-05-01;"Tempeveien";"TEMPE";"Ukjent";2498;122013;2,05
2017-05-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";414945;434030;95,6
2017-05-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";15980;434030;3,68
2017-05-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";3105;434030;0,72
2017-05-01;"Tillerbrua";"TILLB";"Liten_bil";11107;13538;82,04
2017-05-01;"Tillerbrua";"TILLB";"Stor_bil";1638;13538;12,1
2017-05-01;"Tillerbrua";"TILLB";"Ukjent";793;13538;5,86
2017-05-01;"Tungasletta";"TUNGA";"Liten_bil";236374;250449;94,38
2017-05-01;"Tungasletta";"TUNGA";"Stor_bil";10527;250449;4,2
2017-05-01;"Tungasletta";"TUNGA";"Ukjent";3548;250449;1,42
2017-05-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";288386;316494;91,12
2017-05-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";11604;316494;3,67
2017-05-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";16504;316494;5,21
2017-06-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";286085;315761;90,6
2017-06-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";25431;315761;8,05
2017-06-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";4245;315761;1,34
2017-06-01;"Bratsbergveien";"BRATS";"Liten_bil";196119;211121;92,89
2017-06-01;"Bratsbergveien";"BRATS";"Stor_bil";12394;211121;5,87
2017-06-01;"Bratsbergveien";"BRATS";"Ukjent";2608;211121;1,24
2017-06-01;"Byåsveien";"BYÅSV";"Liten_bil";298556;316467;94,34
2017-06-01;"Byåsveien";"BYÅSV";"Stor_bil";12150;316467;3,84
2017-06-01;"Byåsveien";"BYÅSV";"Ukjent";5761;316467;1,82
2017-06-01;"Bøckmans veg";"BØCKM";"Liten_bil";157367;161581;97,39
2017-06-01;"Bøckmans veg";"BØCKM";"Stor_bil";3240;161581;2,01
2017-06-01;"Bøckmans veg";"BØCKM";"Ukjent";974;161581;0,6
2017-06-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";191253;228646;83,65
2017-06-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";34225;228646;14,97
2017-06-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";3168;228646;1,39
2017-06-01;"Gamle Oslovei";"GAMLE";"Liten_bil";121449;127081;95,57
2017-06-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4609;127081;3,63
2017-06-01;"Gamle Oslovei";"GAMLE";"Ukjent";1023;127081;0,8
2017-06-01;"Haakon VII s gt ";"H-VII";"Liten_bil";373548;391542;95,4
2017-06-01;"Haakon VII s gt ";"H-VII";"Stor_bil";12312;391542;3,14
2017-06-01;"Haakon VII s gt ";"H-VII";"Ukjent";5682;391542;1,45
2017-06-01;"Klett - E6";"KLETT-E6";"Liten_bil";709175;795887;89,1
2017-06-01;"Klett - E6";"KLETT-E6";"Stor_bil";74705;795887;9,39
2017-06-01;"Klett - E6";"KLETT-E6";"Ukjent";12007;795887;1,51
2017-06-01;"Klett - Rv.707";"KLETT";"Liten_bil";207087;223068;92,84
2017-06-01;"Klett - Rv.707";"KLETT";"Stor_bil";10026;223068;4,49
2017-06-01;"Klett - Rv.707";"KLETT";"Ukjent";5955;223068;2,67
2017-06-01;"Kroppan bru";"KROP-";"Liten_bil";463066;506063;91,5
2017-06-01;"Kroppan bru";"KROP-";"Stor_bil";35302;506063;6,98
2017-06-01;"Kroppan bru";"KROP-";"Ukjent";7695;506063;1,52
2017-06-01;"Landbruksvegen";"LANDB";"Liten_bil";154297;160169;96,33
2017-06-01;"Landbruksvegen";"LANDB";"Stor_bil";3975;160169;2,48
2017-06-01;"Landbruksvegen";"LANDB";"Ukjent";1897;160169;1,18
2017-06-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";69314;74973;92,45
2017-06-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";4947;74973;6,6
2017-06-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";712;74973;0,95
2017-06-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";330888;342408;96,64
2017-06-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";8534;342408;2,49
2017-06-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";2986;342408;0,87
2017-06-01;"Ranheim";"RANH-";"Liten_bil";592235;656077;90,27
2017-06-01;"Ranheim";"RANH-";"Stor_bil";56821;656077;8,66
2017-06-01;"Ranheim";"RANH-";"Ukjent";7021;656077;1,07
2017-06-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";706283;758253;93,15
2017-06-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";43561;758253;5,74
2017-06-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";8409;758253;1,11
2017-06-01;"Tempeveien";"TEMPE";"Liten_bil";104367;115718;90,19
2017-06-01;"Tempeveien";"TEMPE";"Stor_bil";8820;115718;7,62
2017-06-01;"Tempeveien";"TEMPE";"Ukjent";2531;115718;2,19
2017-06-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";398472;416833;95,6
2017-06-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";15358;416833;3,68
2017-06-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";3003;416833;0,72
2017-06-01;"Tillerbrua";"TILLB";"Liten_bil";59319;63421;93,53
2017-06-01;"Tillerbrua";"TILLB";"Stor_bil";2720;63421;4,29
2017-06-01;"Tillerbrua";"TILLB";"Ukjent";1382;63421;2,18
2017-06-01;"Tungasletta";"TUNGA";"Liten_bil";231269;245264;94,29
2017-06-01;"Tungasletta";"TUNGA";"Stor_bil";10692;245264;4,36
2017-06-01;"Tungasletta";"TUNGA";"Ukjent";3303;245264;1,35
2017-06-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";292017;309467;94,36
2017-06-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";11193;309467;3,62
2017-06-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";6257;309467;2,02
2017-07-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";227209;251904;90,2
2017-07-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";21049;251904;8,36
2017-07-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";3646;251904;1,45
2017-07-01;"Bratsbergveien";"BRATS";"Liten_bil";144638;156850;92,21
2017-07-01;"Bratsbergveien";"BRATS";"Stor_bil";9794;156850;6,24
2017-07-01;"Bratsbergveien";"BRATS";"Ukjent";2418;156850;1,54
2017-07-01;"Byåsveien";"BYÅSV";"Liten_bil";223272;234307;95,29
2017-07-01;"Byåsveien";"BYÅSV";"Stor_bil";9068;234307;3,87
2017-07-01;"Byåsveien";"BYÅSV";"Ukjent";1967;234307;0,84
2017-07-01;"Bøckmans veg";"BØCKM";"Liten_bil";117594;120647;97,47
2017-07-01;"Bøckmans veg";"BØCKM";"Stor_bil";2238;120647;1,85
2017-07-01;"Bøckmans veg";"BØCKM";"Ukjent";815;120647;0,68
2017-07-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";52751;71072;74,22
2017-07-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";16580;71072;23,33
2017-07-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";1741;71072;2,45
2017-07-01;"Gamle Oslovei";"GAMLE";"Liten_bil";91518;95533;95,8
2017-07-01;"Gamle Oslovei";"GAMLE";"Stor_bil";3252;95533;3,4
2017-07-01;"Gamle Oslovei";"GAMLE";"Ukjent";763;95533;0,8
2017-07-01;"Haakon VII s gt ";"H-VII";"Liten_bil";293473;308605;95,1
2017-07-01;"Haakon VII s gt ";"H-VII";"Stor_bil";9116;308605;2,95
2017-07-01;"Haakon VII s gt ";"H-VII";"Ukjent";6016;308605;1,95
2017-07-01;"Klett - E6";"KLETT-E6";"Liten_bil";710549;780641;91,02
2017-07-01;"Klett - E6";"KLETT-E6";"Stor_bil";61144;780641;7,83
2017-07-01;"Klett - E6";"KLETT-E6";"Ukjent";8948;780641;1,15
2017-07-01;"Klett - Rv.707";"KLETT";"Liten_bil";175042;186201;94,01
2017-07-01;"Klett - Rv.707";"KLETT";"Stor_bil";7773;186201;4,17
2017-07-01;"Klett - Rv.707";"KLETT";"Ukjent";3386;186201;1,82
2017-07-01;"Kroppan bru";"KROP-";"Liten_bil";367648;401460;91,58
2017-07-01;"Kroppan bru";"KROP-";"Stor_bil";27270;401460;6,79
2017-07-01;"Kroppan bru";"KROP-";"Ukjent";6542;401460;1,63
2017-07-01;"Landbruksvegen";"LANDB";"Liten_bil";147008;151252;97,19
2017-07-01;"Landbruksvegen";"LANDB";"Stor_bil";2521;151252;1,67
2017-07-01;"Landbruksvegen";"LANDB";"Ukjent";1723;151252;1,14
2017-07-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";47216;51370;91,91
2017-07-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";3600;51370;7,01
2017-07-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";554;51370;1,08
2017-07-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";255212;263627;96,81
2017-07-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";6538;263627;2,48
2017-07-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";1877;263627;0,71
2017-07-01;"Ranheim";"RANH-";"Liten_bil";569290;622862;91,4
2017-07-01;"Ranheim";"RANH-";"Stor_bil";46160;622862;7,41
2017-07-01;"Ranheim";"RANH-";"Ukjent";7412;622862;1,19
2017-07-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";562864;602894;93,36
2017-07-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";33008;602894;5,47
2017-07-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";7022;602894;1,16
2017-07-01;"Tempeveien";"TEMPE";"Liten_bil";74702;82591;90,45
2017-07-01;"Tempeveien";"TEMPE";"Stor_bil";5905;82591;7,15
2017-07-01;"Tempeveien";"TEMPE";"Ukjent";1984;82591;2,4
2017-07-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";290562;304819;95,32
2017-07-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";11285;304819;3,7
2017-07-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";2972;304819;0,98
2017-07-01;"Tillerbrua";"TILLB";"Liten_bil";134152;142646;94,05
2017-07-01;"Tillerbrua";"TILLB";"Stor_bil";6013;142646;4,22
2017-07-01;"Tillerbrua";"TILLB";"Ukjent";2481;142646;1,74
2017-07-01;"Tungasletta";"TUNGA";"Liten_bil";163338;174509;93,6
2017-07-01;"Tungasletta";"TUNGA";"Stor_bil";8457;174509;4,85
2017-07-01;"Tungasletta";"TUNGA";"Ukjent";2714;174509;1,56
2017-07-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";226305;235527;96,08
2017-07-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";7358;235527;3,12
2017-07-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";1864;235527;0,79
2017-08-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";285936;314931;90,79
2017-08-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";24406;314931;7,75
2017-08-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";4589;314931;1,46
2017-08-01;"Bratsbergveien";"BRATS";"Liten_bil";198697;214677;92,56
2017-08-01;"Bratsbergveien";"BRATS";"Stor_bil";13209;214677;6,15
2017-08-01;"Bratsbergveien";"BRATS";"Ukjent";2771;214677;1,29
2017-08-01;"Byåsveien";"BYÅSV";"Liten_bil";296628;312352;94,97
2017-08-01;"Byåsveien";"BYÅSV";"Stor_bil";13050;312352;4,18
2017-08-01;"Byåsveien";"BYÅSV";"Ukjent";2674;312352;0,86
2017-08-01;"Bøckmans veg";"BØCKM";"Liten_bil";161458;166033;97,24
2017-08-01;"Bøckmans veg";"BØCKM";"Stor_bil";3410;166033;2,05
2017-08-01;"Bøckmans veg";"BØCKM";"Ukjent";1165;166033;0,7
2017-08-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";162212;195296;83,06
2017-08-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";30734;195296;15,74
2017-08-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";2350;195296;1,2
2017-08-01;"Gamle Oslovei";"GAMLE";"Liten_bil";117788;123100;95,68
2017-08-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4305;123100;3,5
2017-08-01;"Gamle Oslovei";"GAMLE";"Ukjent";1007;123100;0,82
2017-08-01;"Haakon VII s gt ";"H-VII";"Liten_bil";362600;381397;95,07
2017-08-01;"Haakon VII s gt ";"H-VII";"Stor_bil";11887;381397;3,12
2017-08-01;"Haakon VII s gt ";"H-VII";"Ukjent";6910;381397;1,81
2017-08-01;"Klett - E6";"KLETT-E6";"Liten_bil";744091;830589;89,59
2017-08-01;"Klett - E6";"KLETT-E6";"Stor_bil";77148;830589;9,29
2017-08-01;"Klett - E6";"KLETT-E6";"Ukjent";9350;830589;1,13
2017-08-01;"Klett - Rv.707";"KLETT";"Liten_bil";213043;227037;93,84
2017-08-01;"Klett - Rv.707";"KLETT";"Stor_bil";8946;227037;3,94
2017-08-01;"Klett - Rv.707";"KLETT";"Ukjent";5048;227037;2,22
2017-08-01;"Kroppan bru";"KROP-";"Liten_bil";460989;504806;91,32
2017-08-01;"Kroppan bru";"KROP-";"Stor_bil";35917;504806;7,12
2017-08-01;"Kroppan bru";"KROP-";"Ukjent";7900;504806;1,56
2017-08-01;"Landbruksvegen";"LANDB";"Liten_bil";177848;183179;97,09
2017-08-01;"Landbruksvegen";"LANDB";"Stor_bil";3171;183179;1,73
2017-08-01;"Landbruksvegen";"LANDB";"Ukjent";2160;183179;1,18
2017-08-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";66216;71808;92,21
2017-08-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";4907;71808;6,83
2017-08-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";685;71808;0,95
2017-08-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";336295;348117;96,6
2017-08-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";8643;348117;2,48
2017-08-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";3179;348117;0,91
2017-08-01;"Ranheim";"RANH-";"Liten_bil";621338;685554;90,63
2017-08-01;"Ranheim";"RANH-";"Stor_bil";56979;685554;8,31
2017-08-01;"Ranheim";"RANH-";"Ukjent";7237;685554;1,06
2017-08-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";718867;773464;92,94
2017-08-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";45547;773464;5,89
2017-08-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";9050;773464;1,17
2017-08-01;"Tempeveien";"TEMPE";"Liten_bil";104646;115365;90,71
2017-08-01;"Tempeveien";"TEMPE";"Stor_bil";8126;115365;7,04
2017-08-01;"Tempeveien";"TEMPE";"Ukjent";2593;115365;2,25
2017-08-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";397670;417162;95,33
2017-08-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";16317;417162;3,91
2017-08-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";3175;417162;0,76
2017-08-01;"Tillerbrua";"TILLB";"Liten_bil";88895;94437;94,13
2017-08-01;"Tillerbrua";"TILLB";"Stor_bil";3744;94437;3,96
2017-08-01;"Tillerbrua";"TILLB";"Ukjent";1798;94437;1,9
2017-08-01;"Tungasletta";"TUNGA";"Liten_bil";231429;245158;94,4
2017-08-01;"Tungasletta";"TUNGA";"Stor_bil";10353;245158;4,22
2017-08-01;"Tungasletta";"TUNGA";"Ukjent";3376;245158;1,38
2017-08-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";286958;299709;95,75
2017-08-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";10598;299709;3,54
2017-08-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";2153;299709;0,72
2017-09-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";280866;311344;90,21
2017-09-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";25729;311344;8,26
2017-09-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";4749;311344;1,53
2017-09-01;"Bratsbergveien";"BRATS";"Liten_bil";191545;208379;91,92
2017-09-01;"Bratsbergveien";"BRATS";"Stor_bil";13934;208379;6,69
2017-09-01;"Bratsbergveien";"BRATS";"Ukjent";2900;208379;1,39
2017-09-01;"Byåsveien";"BYÅSV";"Liten_bil";299026;315133;94,89
2017-09-01;"Byåsveien";"BYÅSV";"Stor_bil";13564;315133;4,3
2017-09-01;"Byåsveien";"BYÅSV";"Ukjent";2543;315133;0,81
2017-09-01;"Bøckmans veg";"BØCKM";"Liten_bil";160324;164686;97,35
2017-09-01;"Bøckmans veg";"BØCKM";"Stor_bil";3224;164686;1,96
2017-09-01;"Bøckmans veg";"BØCKM";"Ukjent";1138;164686;0,69
2017-09-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";219224;255466;85,81
2017-09-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";33371;255466;13,06
2017-09-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";2871;255466;1,12
2017-09-01;"Gamle Oslovei";"GAMLE";"Liten_bil";117455;123225;95,32
2017-09-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4704;123225;3,82
2017-09-01;"Gamle Oslovei";"GAMLE";"Ukjent";1066;123225;0,87
2017-09-01;"Haakon VII s gt ";"H-VII";"Liten_bil";351712;368201;95,52
2017-09-01;"Haakon VII s gt ";"H-VII";"Stor_bil";11231;368201;3,05
2017-09-01;"Haakon VII s gt ";"H-VII";"Ukjent";5258;368201;1,43
2017-09-01;"Klett - E6";"KLETT-E6";"Liten_bil";660016;743199;88,81
2017-09-01;"Klett - E6";"KLETT-E6";"Stor_bil";76244;743199;10,26
2017-09-01;"Klett - E6";"KLETT-E6";"Ukjent";6939;743199;0,93
2017-09-01;"Klett - Rv.707";"KLETT";"Liten_bil";200922;220708;91,04
2017-09-01;"Klett - Rv.707";"KLETT";"Stor_bil";11025;220708;5
2017-09-01;"Klett - Rv.707";"KLETT";"Ukjent";8761;220708;3,97
2017-09-01;"Kroppan bru";"KROP-";"Liten_bil";453050;499362;90,73
2017-09-01;"Kroppan bru";"KROP-";"Stor_bil";38639;499362;7,74
2017-09-01;"Kroppan bru";"KROP-";"Ukjent";7673;499362;1,54
2017-09-01;"Landbruksvegen";"LANDB";"Liten_bil";151940;157220;96,64
2017-09-01;"Landbruksvegen";"LANDB";"Stor_bil";3386;157220;2,15
2017-09-01;"Landbruksvegen";"LANDB";"Ukjent";1894;157220;1,2
2017-09-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";67005;73402;91,28
2017-09-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";5695;73402;7,76
2017-09-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";702;73402;0,96
2017-09-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";332282;343664;96,69
2017-09-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";8144;343664;2,37
2017-09-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";3238;343664;0,94
2017-09-01;"Ranheim";"RANH-";"Liten_bil";567889;629625;90,19
2017-09-01;"Ranheim";"RANH-";"Stor_bil";57167;629625;9,08
2017-09-01;"Ranheim";"RANH-";"Ukjent";4569;629625;0,73
2017-09-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";705405;760902;92,71
2017-09-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";46985;760902;6,17
2017-09-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";8512;760902;1,12
2017-09-01;"Tempeveien";"TEMPE";"Liten_bil";103818;115060;90,23
2017-09-01;"Tempeveien";"TEMPE";"Stor_bil";8659;115060;7,53
2017-09-01;"Tempeveien";"TEMPE";"Ukjent";2583;115060;2,24
2017-09-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";381521;402892;94,7
2017-09-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";18199;402892;4,52
2017-09-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";3172;402892;0,79
2017-09-01;"Tillerbrua";"TILLB";"Liten_bil";43299;46428;93,26
2017-09-01;"Tillerbrua";"TILLB";"Stor_bil";1827;46428;3,94
2017-09-01;"Tillerbrua";"TILLB";"Ukjent";1302;46428;2,8
2017-09-01;"Tungasletta";"TUNGA";"Liten_bil";229754;243120;94,5
2017-09-01;"Tungasletta";"TUNGA";"Stor_bil";10228;243120;4,21
2017-09-01;"Tungasletta";"TUNGA";"Ukjent";3138;243120;1,29
2017-09-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";285527;299042;95,48
2017-09-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";11537;299042;3,86
2017-09-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";1978;299042;0,66
2017-10-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";295798;325993;90,74
2017-10-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";26177;325993;8,03
2017-10-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";4018;325993;1,23
2017-10-01;"Bratsbergveien";"BRATS";"Liten_bil";208837;227198;91,92
2017-10-01;"Bratsbergveien";"BRATS";"Stor_bil";15103;227198;6,65
2017-10-01;"Bratsbergveien";"BRATS";"Ukjent";3258;227198;1,43
2017-10-01;"Byåsveien";"BYÅSV";"Liten_bil";304838;321550;94,8
2017-10-01;"Byåsveien";"BYÅSV";"Stor_bil";14010;321550;4,36
2017-10-01;"Byåsveien";"BYÅSV";"Ukjent";2702;321550;0,84
2017-10-01;"Bøckmans veg";"BØCKM";"Liten_bil";167754;171962;97,55
2017-10-01;"Bøckmans veg";"BØCKM";"Stor_bil";3044;171962;1,77
2017-10-01;"Bøckmans veg";"BØCKM";"Ukjent";1164;171962;0,68
2017-10-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";223858;265507;84,31
2017-10-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";37819;265507;14,24
2017-10-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";3830;265507;1,44
2017-10-01;"Gamle Oslovei";"GAMLE";"Liten_bil";115717;121587;95,17
2017-10-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4720;121587;3,88
2017-10-01;"Gamle Oslovei";"GAMLE";"Ukjent";1150;121587;0,95
2017-10-01;"Haakon VII s gt ";"H-VII";"Liten_bil";365127;381987;95,59
2017-10-01;"Haakon VII s gt ";"H-VII";"Stor_bil";10941;381987;2,86
2017-10-01;"Haakon VII s gt ";"H-VII";"Ukjent";5919;381987;1,55
2017-10-01;"Klett - E6";"KLETT-E6";"Liten_bil";646659;731943;88,35
2017-10-01;"Klett - E6";"KLETT-E6";"Stor_bil";78741;731943;10,76
2017-10-01;"Klett - E6";"KLETT-E6";"Ukjent";6543;731943;0,89
2017-10-01;"Klett - Rv.707";"KLETT";"Liten_bil";203512;223859;90,91
2017-10-01;"Klett - Rv.707";"KLETT";"Stor_bil";10805;223859;4,83
2017-10-01;"Klett - Rv.707";"KLETT";"Ukjent";9542;223859;4,26
2017-10-01;"Kroppan bru";"KROP-";"Liten_bil";470661;516507;91,12
2017-10-01;"Kroppan bru";"KROP-";"Stor_bil";40373;516507;7,82
2017-10-01;"Kroppan bru";"KROP-";"Ukjent";5473;516507;1,06
2017-10-01;"Landbruksvegen";"LANDB";"Liten_bil";164620;170537;96,53
2017-10-01;"Landbruksvegen";"LANDB";"Stor_bil";3304;170537;1,94
2017-10-01;"Landbruksvegen";"LANDB";"Ukjent";2613;170537;1,53
2017-10-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";68369;75248;90,86
2017-10-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";6229;75248;8,28
2017-10-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";650;75248;0,86
2017-10-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";347548;359032;96,8
2017-10-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";8370;359032;2,33
2017-10-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";3114;359032;0,87
2017-10-01;"Ranheim";"RANH-";"Liten_bil";570154;632424;90,15
2017-10-01;"Ranheim";"RANH-";"Stor_bil";58195;632424;9,2
2017-10-01;"Ranheim";"RANH-";"Ukjent";4075;632424;0,64
2017-10-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";739096;798095;92,61
2017-10-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";49093;798095;6,15
2017-10-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";9906;798095;1,24
2017-10-01;"Tempeveien";"TEMPE";"Liten_bil";115778;127483;90,82
2017-10-01;"Tempeveien";"TEMPE";"Stor_bil";9264;127483;7,27
2017-10-01;"Tempeveien";"TEMPE";"Ukjent";2441;127483;1,91
2017-10-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";396507;418438;94,76
2017-10-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";18764;418438;4,48
2017-10-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";3167;418438;0,76
2017-10-01;"Tillerbrua";"TILLB";"Liten_bil";46372;49731;93,25
2017-10-01;"Tillerbrua";"TILLB";"Stor_bil";1963;49731;3,95
2017-10-01;"Tillerbrua";"TILLB";"Ukjent";1396;49731;2,81
2017-10-01;"Tungasletta";"TUNGA";"Liten_bil";247364;261260;94,68
2017-10-01;"Tungasletta";"TUNGA";"Stor_bil";10567;261260;4,04
2017-10-01;"Tungasletta";"TUNGA";"Ukjent";3329;261260;1,27
2017-10-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";290983;304370;95,6
2017-10-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";11913;304370;3,91
2017-10-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";1474;304370;0,48
2017-11-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";272924;302681;90,17
2017-11-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";25406;302681;8,39
2017-11-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";4351;302681;1,44
2017-11-01;"Bratsbergveien";"BRATS";"Liten_bil";217539;236697;91,91
2017-11-01;"Bratsbergveien";"BRATS";"Stor_bil";15192;236697;6,42
2017-11-01;"Bratsbergveien";"BRATS";"Ukjent";3966;236697;1,68
2017-11-01;"Byåsveien";"BYÅSV";"Liten_bil";315679;332278;95
2017-11-01;"Byåsveien";"BYÅSV";"Stor_bil";14243;332278;4,29
2017-11-01;"Byåsveien";"BYÅSV";"Ukjent";2356;332278;0,71
