Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Nedre Glomma;E+R+F+K;Helgedøgn;7,6m - 12,5m;August;4,817;95,000;24023;22919;18.207;11.568
Nedre Glomma;E+R+F+K;Helgedøgn;12,5m - 16,0m;August;15,682;95,000;9420;8143;37.094;23.569
Nedre Glomma;E+R+F+K;Helgedøgn;>= 16,0m;August;13,186;95,000;5751;5081;29.477;18.729
Nedre Glomma;E+R+F+K;Alle;Alle;Siste 12 måneder;0,581;97,000;43874790;43621504;1.716;1.090
Nedre Glomma;E+R+F+K;Alle;< 5,6m;Siste 12 måneder;0,388;97,000;40248047;40092596;1.676;1.065
Nedre Glomma;E+R+F+K;Alle;>= 5,6m;Siste 12 måneder;2,757;97,000;3619755;3522627;4.744;3.014
Nedre Glomma;E+R+F+K;Alle;5,6m - 7,6m;Siste 12 måneder;3,923;97,000;1147027;1103730;6.440;4.092
Nedre Glomma;E+R+F+K;Alle;7,6m - 12,5m;Siste 12 måneder;0,537;97,000;1178979;1172687;5.215;3.314
Nedre Glomma;E+R+F+K;Alle;12,5m - 16,0m;Siste 12 måneder;9,908;97,000;552620;502802;24.219;15.388
Nedre Glomma;E+R+F+K;Alle;>= 16,0m;Siste 12 måneder;-0,307;97,000;741129;743408;4.370;2.777
Nedre Glomma;E+R+F+K;Yrkesdøgn;Alle;Siste 12 måneder;-0,098;97,000;33617829;33650792;2.023;1.285
Nedre Glomma;E+R+F+K;Yrkesdøgn;< 5,6m;Siste 12 måneder;-0,315;97,000;30483568;30579835;1.934;1.229
Nedre Glomma;E+R+F+K;Yrkesdøgn;>= 5,6m;Siste 12 måneder;2,042;97,000;3127884;3065296;4.897;3.112
Nedre Glomma;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Siste 12 måneder;3,023;97,000;971497;942987;6.621;4.207
Nedre Glomma;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Siste 12 måneder;0,194;97,000;1005896;1003951;4.975;3.161
Nedre Glomma;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Siste 12 måneder;8,471;97,000;473094;436149;22.637;14.383
Nedre Glomma;E+R+F+K;Yrkesdøgn;>= 16,0m;Siste 12 måneder;-0,705;97,000;677397;682209;4.180;2.656
Nedre Glomma;E+R+F+K;Helgedøgn;Alle;Siste 12 måneder;2,871;97,000;10256961;9970712;2.021;1.284
Nedre Glomma;E+R+F+K;Helgedøgn;< 5,6m;Siste 12 måneder;2,646;97,000;9764479;9512761;2.091;1.328
Nedre Glomma;E+R+F+K;Helgedøgn;>= 5,6m;Siste 12 måneder;7,553;97,000;491871;457331;4.835;3.072
Nedre Glomma;E+R+F+K;Helgedøgn;5,6m - 7,6m;Siste 12 måneder;9,199;97,000;175530;160743;6.751;4.290
Nedre Glomma;E+R+F+K;Helgedøgn;7,6m - 12,5m;Siste 12 måneder;2,576;97,000;173083;168736;8.635;5.486
Nedre Glomma;E+R+F+K;Helgedøgn;12,5m - 16,0m;Siste 12 måneder;19,313;97,000;79526;66653;38.572;24.507
