"trp_id";"year";"day_type";"coverage";"n_days";"n_days_of_year";"valid_length_volume";"valid_speed_volume";"adt";"standard_deviation";"standard_error"
"38789V1060621";2020;"WEEKEND";100;112;112;2006;2006;2010;408;0
"97174V1215671";2020;"WEEKEND";100;112;112;1254;1254;1250;322;0
"63808V1060623";2020;"WEEKEND";100;112;112;1122;1122;1120;280;0
"42465V1060624";2020;"WEEKEND";100;112;112;439;439;440;145;0
"34685V1803375";2020;"WEEKEND";99,96;112;112;103;105;180;47;0
"85357V1060740";2020;"WEEKEND";100;112;112;138;139;140;43;0
"48199V1060442";2020;"WEEKEND";98,21;110;112;820;821;820;132;1,69
"74684V1060444";2020;"WEEKEND";100;112;112;2006;2009;3150;1132;0
"30986V2817721";2020;"WEEKEND";100;112;112;675;677;1250;400;0
"12568V1060441";2020;"WEEKEND";99,07;111;112;246;247;390;274;2,47
"14051V1060202";2020;"WEEKEND";100;112;112;794;794;790;162;0
"07732V1993842";2020;"WEEKEND";100;112;112;1882;1882;1880;505;0
"49356V704942";2020;"WEEKEND";50,89;57;112;319;319;320;189;17,62
"11691V1060468";2020;"WEEKEND";61,61;69;112;683;685;980;479;35,89
"42683V1060478";2020;"WEEKEND";100;112;112;830;831;830;306;0
"98549V1060497";2020;"WEEKEND";100;112;112;505;508;930;389;0
"11648V1060500";2020;"WEEKEND";100;112;112;865;865;860;199;0
"84583V1060754";2020;"WEEKEND";25;28;112;91;91;90;27;4,44
"45690V1919945";2020;"WEEKEND";100;112;112;1222;1222;1220;652;0
"18076V1060756";2020;"WEEKEND";100;112;112;1184;1184;1180;656;0
"16951V1060659";2020;"WEEKEND";100;112;112;1599;1605;2460;884;0
"20856V181329";2020;"WEEKEND";81,25;91;112;1937;1937;1940;786;35,84
"53984V181332";2020;"WEEKEND";79,46;89;112;2298;2298;2300;457;22,05
"77387V181050";2020;"WEEKEND";100;112;112;4913;4913;4910;1515;0
"64455V181051";2020;"WEEKEND";99,11;111;112;1283;1289;2250;681;6,14
"34878V181055";2020;"WEEKEND";100;112;112;7321;7321;7320;1268;0
"26042V181058";2020;"WEEKEND";8,04;9;112;5944;5947;6030;2032;652,47
"04544V181344";2020;"WEEKEND";94,64;106;112;1128;1130;2280;840;18,97
"35376V181262";2020;"WEEKEND";38,39;43;112;1605;1612;2900;491;59,04
"96138V1175818";2020;"WEEKEND";100;112;112;341;345;640;350;0
"38613V2620349";2020;"WEEKEND";100;112;112;4763;4763;4760;1581;0
"17120V1175873";2020;"WEEKEND";100;112;112;4931;4932;4930;1008;0
"45730V1175656";2020;"WEEKEND";100;112;112;12346;12357;12380;3445;0
"03554V1175655";2020;"WEEKEND";100;112;112;8980;8983;8990;1924;0
"16882V1175874";2020;"WEEKEND";100;112;112;1422;1423;1420;300;0
"17134V1175669";2020;"WEEKEND";99,98;112;112;971;971;970;155;0
"13515V1175879";2020;"WEEKEND";99,99;112;112;1462;1462;1460;393;0
"69586V1175703";2020;"WEEKEND";100;112;112;5140;5144;5160;1761;0
"97081V1175731";2020;"WEEKEND";98,21;110;112;2584;2590;4360;929;11,89
"01130V1175889";2020;"WEEKEND";100;112;112;1512;1514;1520;235;0
"79324V1175755";2020;"WEEKEND";100;112;112;5024;5067;5120;1049;0
"59036V1175765";2020;"WEEKEND";100;112;112;4687;4693;7130;1471;0
"67171V521237";2020;"WEEKEND";97,32;109;112;534;543;890;658;10,36
"61760V521240";2020;"WEEKEND";100;112;112;3397;3397;3400;437;0
"20789V521466";2020;"WEEKEND";100;112;112;2107;2107;2110;382;0
"71542V521466";2020;"WEEKEND";7,99;9;112;842;842;840;260;83,49
"44165V521254";2020;"WEEKEND";100;112;112;4098;4098;4100;833;0
"94756V521254";2020;"WEEKEND";99,99;112;112;6136;6136;6140;2439;0
"85239V2562217";2020;"WEEKEND";100;112;112;1315;1333;2300;754;0
"35588V521384";2020;"WEEKEND";100;112;112;198;200;310;197;0
"47765V521319";2020;"WEEKEND";100;112;112;520;520;520;218;0
"35424V21953";2020;"WEEKEND";100;112;112;1371;1378;2150;481;0
"67354V21986";2020;"WEEKEND";100;112;112;4027;4027;4030;1319;0
"17557V21908";2020;"WEEKEND";100;112;112;1738;1745;3700;492;0
"10350V121824";2020;"WEEKEND";100;112;112;333;335;670;297;0
"08057V2475663";2020;"WEEKEND";100;112;112;1061;1064;1070;171;0
"10917V320028";2020;"WEEKEND";63,39;71;112;571;573;900;183;13,2
"01053V320066";2020;"WEEKEND";99,96;112;112;1513;1518;2320;317;0
"41723V320066";2020;"WEEKEND";63,39;71;112;1668;1674;2690;314;22,65
"64673V320066";2020;"WEEKEND";78,57;88;112;3658;3667;5410;990;49,07
"28481V320049";2020;"WEEKEND";61,61;69;112;1718;1724;2660;433;32,44
"71806V320066";2020;"WEEKEND";63,39;71;112;1197;1202;1960;305;22
"77436V319718";2020;"WEEKEND";62,5;70;112;3509;3515;7430;1608;118,22
"03840V320612";2020;"WEEKEND";100;112;112;1663;1667;2770;492;0
"89794V320138";2020;"WEEKEND";98,21;110;112;2243;2251;3370;1046;13,39
"71787V2269011";2020;"WEEKEND";41,96;47;112;6536;6537;6540;1114;124,35
"00462V320124";2020;"WEEKEND";65,18;73;112;2210;2221;3860;712;49,4
"55439V320125";2020;"WEEKEND";100;112;112;812;812;810;277;0
"48362V320684";2020;"WEEKEND";100;112;112;1858;1869;3310;993;0
"14570V320273";2020;"WEEKEND";100;112;112;3111;3118;4970;1610;0
"64211V2520554";2020;"WEEKEND";19,64;22;112;3717;3720;5690;3567;684,78
"04873V320700";2020;"WEEKEND";99,99;112;112;3103;3104;3110;1178;0
"24330V320678";2020;"WEEKEND";100;112;112;1757;1768;2630;508;0
"71319V320685";2020;"WEEKEND";100;112;112;8893;8895;8900;1451;0
"36178V320198";2020;"WEEKEND";82,14;92;112;3565;3571;6130;1100;48,68
"33902V320184";2020;"WEEKEND";100;112;112;4384;4391;6210;1580;0
"11531V320190";2020;"WEEKEND";95,54;107;112;5184;5191;7590;2860;58,68
"03819V320689";2020;"WEEKEND";100;112;112;6048;6048;6050;748;0
"52780V320689";2020;"WEEKEND";100;112;112;2632;2643;4330;539;0
"57279V320244";2020;"WEEKEND";47,32;53;112;8006;8006;8010;2096;209,9
"17949V320695";2020;"WEEKEND";100;112;112;8548;8549;8550;4800;0
"10028V320295";2020;"WEEKEND";34,82;39;112;4293;4299;10760;1986;257,9
"58562V320296";2020;"WEEKEND";100;112;112;3707;3710;3710;959;0
"10795V320297";2020;"WEEKEND";100;112;112;4774;4777;4780;1251;0
"08952V320223";2020;"WEEKEND";99,11;111;112;1633;1640;3040;537;4,84
"45342V320223";2020;"WEEKEND";100;112;112;1354;1360;2100;332;0
"05658V320707";2020;"WEEKEND";100;112;112;4000;4010;5800;1299;0
"02706V320741";2020;"WEEKEND";100;112;112;366;366;370;77;0
"52295V2228379";2020;"WEEKEND";100;112;112;7755;7756;7760;2577;0
"58887V2228177";2020;"WEEKEND";100;112;112;6371;6371;6370;2739;0
"42420V320754";2020;"WEEKEND";22,32;25;112;1151;1154;1900;434;76,85
"03999V320544";2020;"WEEKEND";100;112;112;3785;3796;5750;804;0
"66661V1944424";2020;"WEEKEND";96,43;108;112;1514;1611;2230;428;7,82
"66438V1688187";2020;"WEEKEND";79,46;89;112;1228;1237;1260;249;12,01
"99637V805766";2020;"WEEKEND";100;112;112;736;738;1650;403;0
"62279V805789";2020;"WEEKEND";76,79;86;112;1621;1621;1620;274;14,3
"00917V805315";2020;"WEEKEND";99,9;112;112;3991;3995;4010;659;0
"67622V805008";2020;"WEEKEND";99,9;112;112;9034;9035;9040;2368;0
"37399V805354";2020;"WEEKEND";100;112;112;2733;2733;2730;716;0
"54357V805355";2020;"WEEKEND";100;112;112;3189;3189;3190;673;0
"31498V2574580";2020;"WEEKEND";100;112;112;4603;4605;4620;1155;0
"30204V805725";2020;"WEEKEND";98,21;110;112;4261;4261;4260;948;12,13
"14247V2353784";2020;"WEEKEND";100;112;112;3328;3330;3340;506;0
"22576V805808";2020;"WEEKEND";100;112;112;2985;2987;2990;708;0
"83347V805435";2020;"WEEKEND";99,99;112;112;6210;6210;6210;1554;0
"74808V805815";2020;"WEEKEND";99,1;111;112;2237;2239;4000;787;7,09
"75832V805815";2020;"WEEKEND";99,1;111;112;1925;1928;3440;624;5,62
"76940V1685349";2020;"WEEKEND";98,21;110;112;3515;3516;3520;1445;18,49
"96272V384559";2020;"WEEKEND";99,99;112;112;294;295;300;344;0
"12252V384272";2020;"WEEKEND";100;112;112;117;118;120;167;0
"83740V384360";2020;"WEEKEND";99,96;112;112;1269;1271;2020;254;0
"00780V249645";2020;"WEEKEND";99,1;111;112;603;604;960;254;2,29
"85408V249648";2020;"WEEKEND";89,29;100;112;196;197;370;209;6,87
"81981V249150";2020;"WEEKEND";48,21;54;112;621;624;1260;250;24,59
"00844V249651";2020;"WEEKEND";67,86;76;112;4022;4022;4020;826;53,96
"16231V249213";2020;"WEEKEND";99,99;112;112;3010;3015;4560;1572;0
"81666V249662";2020;"WEEKEND";99,11;111;112;744;747;1160;390;3,51
"80982V249217";2020;"WEEKEND";98,08;110;112;4304;4312;6450;2304;29,49
"27298V1207727";2020;"WEEKEND";83;93;112;477;479;780;254;10,9
"24589V249613";2020;"WEEKEND";83,04;93;112;1477;1477;1480;323;13,86
"74178V248944";2020;"WEEKEND";100;112;112;811;811;810;177;0
"99522V249256";2020;"WEEKEND";100;112;112;418;422;430;276;0
"77303V249268";2020;"WEEKEND";100;112;112;145;145;140;159;0
"00508V249319";2020;"WEEKEND";100;112;112;229;229;230;52;0
"98370V249332";2020;"WEEKEND";100;112;112;2481;2486;3720;576;0
"93122V249107";2020;"WEEKEND";100;112;112;275;275;280;84;0
"12288V249399";2020;"WEEKEND";100;112;112;1294;1294;1300;478;0
"61850V249405";2020;"WEEKEND";100;112;112;465;465;460;212;0
"00430V249404";2020;"WEEKEND";97,32;109;112;468;469;470;164;2,58
"08083V249634";2020;"WEEKEND";100;112;112;236;239;250;90;0
"65182V249636";2020;"WEEKEND";100;112;112;301;301;300;143;0
"01249V249099";2020;"WEEKEND";100;112;112;439;440;680;229;0
"16467V249421";2020;"WEEKEND";98,19;110;112;2772;2778;4210;756;9,68
"07607V249425";2020;"WEEKEND";98,08;110;112;3205;3209;4640;620;7,94
"75122V249425";2020;"WEEKEND";100;112;112;4339;4339;4340;579;0
"04940V249435";2020;"WEEKEND";99,11;111;112;1261;1264;2020;268;2,41
"25589V249575";2020;"WEEKEND";100;112;112;1321;1322;1320;344;0
"12871V249441";2020;"WEEKEND";99,08;111;112;446;446;450;97;0,87
"04940V249444";2020;"WEEKEND";100;112;112;948;949;950;176;0
"20803V249448";2020;"WEEKEND";97,32;109;112;2184;2184;2180;901;14,19
"74472V249451";2020;"WEEKEND";76,79;86;112;966;966;970;128;6,68
"35984V249453";2020;"WEEKEND";100;112;112;3241;3241;3240;383;0
"99329V72503";2020;"WEEKEND";100;112;112;1242;1246;2750;837;0
"04903V72635";2020;"WEEKEND";100;112;112;1165;1166;1170;253;0
"27372V72852";2020;"WEEKEND";100;112;112;6530;6533;6540;1200;0
"01676V41944";2020;"WEEKEND";78,57;88;112;10168;10185;10220;1757;87,09
"14772V41375";2020;"WEEKEND";3,57;4;112;8355;8356;8360;2292;1130,41
"75341V41863";2020;"WEEKEND";100;112;112;8176;8177;8180;1313;0
"65625V41945";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"06750V2429605";2020;"WEEKEND";55,36;62;112;9107;9120;9150;4202;358,17
"81008V41567";2020;"WEEKEND";72,32;81;112;5358;5449;5630;1189;69,82
"90656V41781";2020;"WEEKEND";29,46;33;112;10541;10669;10790;5720;840,02
"25280V41723";2020;"WEEKEND";100;112;112;2598;2600;2600;540;0
"10236V72161";2020;"WEEKEND";100;112;112;6586;6598;6620;1495;0
"16219V72812";2020;"WEEKEND";60,71;68;112;12697;12698;12700;3610;275,62
"44656V72812";2020;"WEEKEND";100;112;112;12595;12660;12710;2675;0
"17961V72812";2020;"WEEKEND";100;112;112;6720;6737;9690;2062;0
"88356V72157";2020;"WEEKEND";100;112;112;3402;3410;3420;831;0
"04300V72813";2020;"WEEKEND";99,99;112;112;5519;5534;5630;1291;0
"34938V72813";2020;"WEEKEND";81,96;92;112;4483;4487;4490;861;38,1
"99808V72698";2020;"WEEKEND";70,54;79;112;432;435;870;143;8,77
"70525V578254";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"00387V578273";2020;"WEEKEND";96,43;108;112;1428;1428;1430;445;8,13
"40297V2056528";2020;"WEEKEND";100;112;112;877;881;1410;278;0
"75249V578315";2020;"WEEKEND";50,89;57;112;662;665;1220;686;63,96
"76404V578315";2020;"WEEKEND";50,89;57;112;1222;1227;2120;1215;113,28
"08131V578321";2020;"WEEKEND";100;112;112;6541;6541;6540;1849;0
"08976V578321";2020;"WEEKEND";100;112;112;6611;6611;6610;1971;0
"26605V578321";2020;"WEEKEND";99,96;112;112;441;443;810;197;0
"08162V578326";2020;"WEEKEND";100;112;112;1850;1850;1850;318;0
"09664V2566902";2020;"WEEKEND";90,18;101;112;554;556;560;100;3,13
"32773V2566902";2020;"WEEKEND";90,18;101;112;1610;1611;1610;262;8,21
"96079V578350";2020;"WEEKEND";90,18;101;112;1486;1487;1490;220;6,89
"89107V578354";2020;"WEEKEND";50;56;112;1292;1292;1290;495;46,98
"00310V578699";2020;"WEEKEND";4,46;5;112;87;87;200;51;22,39
"00511V578369";2020;"WEEKEND";4,46;5;112;166;167;240;58;25,47
"99260V578377";2020;"WEEKEND";40,18;45;112;573;575;1060;241;27,91
"00825V578500";2020;"WEEKEND";81,25;91;112;134;135;410;79;3,6
"42234V578501";2020;"WEEKEND";81,25;91;112;448;449;740;135;6,16
"99118V578517";2020;"WEEKEND";88,39;99;112;446;447;450;127;4,37
"79479V885468";2020;"WEEKEND";99,96;112;112;2846;2846;2850;659;0
"79453V885912";2020;"WEEKEND";100;112;112;1865;1865;1860;1219;0
"08581V885541";2020;"WEEKEND";98,21;110;112;26;26;30;11;0,14
"03719V885571";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"93601V886103";2020;"WEEKEND";100;112;112;282;283;280;123;0
"03093V886126";2020;"WEEKEND";72,28;81;112;258;258;980;152;8,93
"85303V886129";2020;"WEEKEND";91,96;103;112;93;93;200;108;3,03
"00520V885778";2020;"WEEKEND";86,61;97;112;216;217;1120;207;7,73
"59773V885809";2020;"WEEKEND";100;112;112;526;527;780;155;0
"90514V885831";2020;"WEEKEND";99,98;112;112;239;239;240;177;0
"52015V885837";2020;"WEEKEND";99,11;111;112;905;905;910;376;3,39
"56700V2674745";2020;"WEEKEND";4,46;5;112;49;49;90;34;14,93
"01050V1126115";2020;"WEEKEND";100;112;112;1902;1902;1900;403;0
"00776V930459";2020;"WEEKEND";100;112;112;1543;1545;3030;520;0
"00617V930469";2020;"WEEKEND";100;112;112;1148;1150;3110;564;0
"59443V930470";2020;"WEEKEND";100;112;112;1094;1094;1100;222;0
"01028V930519";2020;"WEEKEND";100;112;112;151;151;150;135;0
"00913V930520";2020;"WEEKEND";95,54;107;112;127;128;130;57;1,17
"14664V930577";2020;"WEEKEND";100;112;112;2428;2428;2430;560;0
"97970V930577";2020;"WEEKEND";95,54;107;112;1295;1297;1310;485;9,95
"30551V930663";2020;"WEEKEND";99,11;111;112;508;509;510;145;1,31
"96093V1793842";2020;"WEEKEND";100;112;112;2503;2503;2810;511;0
"97943V1125983";2020;"WEEKEND";53,57;60;112;194;194;250;78;6,89
"00369V1125990";2020;"WEEKEND";99,11;111;112;208;209;210;77;0,69
"17838V930639";2020;"WEEKEND";99,11;111;112;2702;2707;4010;699;6,3
"80935V930639";2020;"WEEKEND";100;112;112;680;680;680;143;0
