"point_id";"easter_day";"total_volume";"included_days";"period"
"13447V625213";"Påskeaften";43165;3;"2017-2019"
"13447V625213";"1. påskedag";48429;3;"2017-2019"
"13447V625213";"2. påskedag";48972;3;"2017-2019"
"13600V805722";"Fredag";24902;3;"2017-2019"
"13600V805722";"Lørdag";15312;3;"2017-2019"
"13600V805722";"Palmesøndag";12377;3;"2017-2019"
"13600V805722";"Mandag";20253;3;"2017-2019"
"13600V805722";"Tirsdag";19839;3;"2017-2019"
"13600V805722";"Onsdag";17282;3;"2017-2019"
"13600V805722";"Skjærtorsdag";10134;3;"2017-2019"
"13600V805722";"Langfredag";10180;3;"2017-2019"
"13600V805722";"Påskeaften";11098;3;"2017-2019"
"13600V805722";"1. påskedag";11933;3;"2017-2019"
"13600V805722";"2. påskedag";13707;3;"2017-2019"
"13617V2518814";"Fredag";9144;3;"2017-2019"
"13617V2518814";"Lørdag";4591;3;"2017-2019"
"13617V2518814";"Palmesøndag";4298;3;"2017-2019"
"13617V2518814";"Mandag";6989;3;"2017-2019"
"13617V2518814";"Tirsdag";6762;3;"2017-2019"
"13617V2518814";"Onsdag";5658;3;"2017-2019"
"13617V2518814";"Skjærtorsdag";3344;3;"2017-2019"
"13617V2518814";"Langfredag";3085;3;"2017-2019"
"13617V2518814";"Påskeaften";3227;3;"2017-2019"
"13617V2518814";"1. påskedag";3658;3;"2017-2019"
"13617V2518814";"2. påskedag";4917;3;"2017-2019"
"13658V2659403";"Fredag";14805;2;"2017-2019"
"13658V2659403";"Lørdag";8564;2;"2017-2019"
"13658V2659403";"Palmesøndag";7990;2;"2017-2019"
"13658V2659403";"Mandag";11872;2;"2017-2019"
"13658V2659403";"Tirsdag";11283;2;"2017-2019"
"13658V2659403";"Onsdag";9448;2;"2017-2019"
"13658V2659403";"Skjærtorsdag";5379;2;"2017-2019"
"13658V2659403";"Langfredag";5646;2;"2017-2019"
"13658V2659403";"Påskeaften";6960;2;"2017-2019"
"13658V2659403";"1. påskedag";11920;2;"2017-2019"
"13658V2659403";"2. påskedag";11462;2;"2017-2019"
"13715V2721330";"Fredag";18295;2;"2017-2019"
"13715V2721330";"Lørdag";8324;2;"2017-2019"
"13715V2721330";"Palmesøndag";8857;2;"2017-2019"
"13715V2721330";"Mandag";12956;2;"2017-2019"
"13715V2721330";"Tirsdag";12542;2;"2017-2019"
"13715V2721330";"Onsdag";11641;2;"2017-2019"
"13715V2721330";"Skjærtorsdag";7842;2;"2017-2019"
"13715V2721330";"Langfredag";6008;2;"2017-2019"
"13715V2721330";"Påskeaften";5811;2;"2017-2019"
"13715V2721330";"1. påskedag";7949;2;"2017-2019"
"13715V2721330";"2. påskedag";11291;2;"2017-2019"
"13980V1126353";"Fredag";12229;3;"2017-2019"
"13980V1126353";"Lørdag";8792;3;"2017-2019"
"13980V1126353";"Palmesøndag";6722;3;"2017-2019"
"13980V1126353";"Mandag";10547;3;"2017-2019"
"13980V1126353";"Tirsdag";10115;3;"2017-2019"
"13980V1126353";"Onsdag";9190;3;"2017-2019"
"13980V1126353";"Skjærtorsdag";5430;3;"2017-2019"
"13980V1126353";"Langfredag";4870;3;"2017-2019"
"13980V1126353";"Påskeaften";6598;3;"2017-2019"
"13980V1126353";"1. påskedag";6230;3;"2017-2019"
"13980V1126353";"2. påskedag";8226;3;"2017-2019"
"14158V705081";"Fredag";504;1;"2017-2019"
"14158V705081";"Lørdag";559;1;"2017-2019"
"14158V705081";"Palmesøndag";703;1;"2017-2019"
"14158V705081";"Mandag";583;1;"2017-2019"
"14158V705081";"Tirsdag";648;1;"2017-2019"
"14158V705081";"Onsdag";961;1;"2017-2019"
"14158V705081";"Skjærtorsdag";1042;1;"2017-2019"
"14158V705081";"Langfredag";633;1;"2017-2019"
"14158V705081";"Påskeaften";536;1;"2017-2019"
"14158V705081";"1. påskedag";804;1;"2017-2019"
"14158V705081";"2. påskedag";467;1;"2017-2019"
"14247V2353784";"Fredag";6693;3;"2017-2019"
"14247V2353784";"Lørdag";3529;3;"2017-2019"
"14247V2353784";"Palmesøndag";3469;3;"2017-2019"
"14247V2353784";"Mandag";4841;3;"2017-2019"
"14247V2353784";"Tirsdag";4706;3;"2017-2019"
"14247V2353784";"Onsdag";4009;3;"2017-2019"
"14247V2353784";"Skjærtorsdag";2608;3;"2017-2019"
"14247V2353784";"Langfredag";2700;3;"2017-2019"
"14247V2353784";"Påskeaften";2880;3;"2017-2019"
"14247V2353784";"1. påskedag";3081;3;"2017-2019"
"14247V2353784";"2. påskedag";3585;3;"2017-2019"
"14487V2479113";"Fredag";13130;2;"2017-2019"
"14487V2479113";"Lørdag";9741;2;"2017-2019"
"14487V2479113";"Palmesøndag";5239;2;"2017-2019"
"14487V2479113";"Mandag";11593;2;"2017-2019"
"14487V2479113";"Tirsdag";11284;2;"2017-2019"
"14487V2479113";"Onsdag";11260;2;"2017-2019"
"14487V2479113";"Skjærtorsdag";4720;2;"2017-2019"
"14487V2479113";"Langfredag";4733;2;"2017-2019"
"14487V2479113";"Påskeaften";8217;2;"2017-2019"
"14487V2479113";"1. påskedag";5322;2;"2017-2019"
"14487V2479113";"2. påskedag";6253;2;"2017-2019"
"14570V320273";"Fredag";12564;2;"2017-2019"
"14570V320273";"Lørdag";6919;2;"2017-2019"
"14570V320273";"Palmesøndag";3621;2;"2017-2019"
"14570V320273";"Mandag";10186;2;"2017-2019"
"14570V320273";"Tirsdag";9792;2;"2017-2019"
"14570V320273";"Onsdag";7986;2;"2017-2019"
"14570V320273";"Skjærtorsdag";2815;2;"2017-2019"
"14570V320273";"Langfredag";2686;2;"2017-2019"
"14570V320273";"Påskeaften";4375;2;"2017-2019"
"14570V320273";"1. påskedag";3113;2;"2017-2019"
"14570V320273";"2. påskedag";4392;2;"2017-2019"
"14772V41375";"Fredag";26072;1;"2017-2019"
"14772V41375";"Lørdag";17200;1;"2017-2019"
"14772V41375";"Palmesøndag";12374;1;"2017-2019"
"14772V41375";"Mandag";20882;1;"2017-2019"
"14772V41375";"Tirsdag";19937;1;"2017-2019"
"14772V41375";"Onsdag";17502;1;"2017-2019"
"14772V41375";"Skjærtorsdag";9810;1;"2017-2019"
"14772V41375";"Langfredag";9196;1;"2017-2019"
"14772V41375";"Påskeaften";11518;1;"2017-2019"
"14772V41375";"1. påskedag";11944;1;"2017-2019"
"14772V41375";"2. påskedag";14555;1;"2017-2019"
"14775V443441";"Fredag";13689;1;"2017-2019"
"14775V443441";"Lørdag";9061;1;"2017-2019"
"14775V443441";"Palmesøndag";7940;1;"2017-2019"
"14775V443441";"Mandag";11116;1;"2017-2019"
"14775V443441";"Tirsdag";11081;1;"2017-2019"
"14775V443441";"Onsdag";11097;1;"2017-2019"
"14775V443441";"Skjærtorsdag";7637;1;"2017-2019"
"14775V443441";"Langfredag";6770;1;"2017-2019"
"14775V443441";"Påskeaften";7008;1;"2017-2019"
"14775V443441";"1. påskedag";8560;1;"2017-2019"
"14775V443441";"2. påskedag";8583;1;"2017-2019"
"14868V805624";"Fredag";7346;3;"2017-2019"
"14868V805624";"Lørdag";5594;3;"2017-2019"
"14868V805624";"Palmesøndag";4798;3;"2017-2019"
"14868V805624";"Mandag";6102;3;"2017-2019"
"14868V805624";"Tirsdag";5899;3;"2017-2019"
"14868V805624";"Onsdag";5978;3;"2017-2019"
"14868V805624";"Skjærtorsdag";3897;3;"2017-2019"
"14868V805624";"Langfredag";4140;3;"2017-2019"
"14868V805624";"Påskeaften";4601;3;"2017-2019"
"14868V805624";"1. påskedag";4774;3;"2017-2019"
"14868V805624";"2. påskedag";5435;3;"2017-2019"
"15135V443654";"Fredag";22145;1;"2017-2019"
"15135V443654";"Lørdag";15139;1;"2017-2019"
"15135V443654";"Palmesøndag";11431;1;"2017-2019"
"15135V443654";"Mandag";18218;1;"2017-2019"
"15135V443654";"Tirsdag";17508;1;"2017-2019"
"15135V443654";"Onsdag";15953;1;"2017-2019"
"15135V443654";"Skjærtorsdag";8982;1;"2017-2019"
"15135V443654";"Langfredag";8904;1;"2017-2019"
"15135V443654";"Påskeaften";11210;1;"2017-2019"
"15135V443654";"1. påskedag";10500;1;"2017-2019"
"15135V443654";"2. påskedag";12831;1;"2017-2019"
"16074V319868";"Fredag";16974;3;"2017-2019"
"16074V319868";"Lørdag";11735;3;"2017-2019"
"16074V319868";"Palmesøndag";9106;3;"2017-2019"
"16074V319868";"Mandag";13913;3;"2017-2019"
"16074V319868";"Tirsdag";13955;3;"2017-2019"
"16074V319868";"Onsdag";12103;3;"2017-2019"
"16074V319868";"Skjærtorsdag";7102;3;"2017-2019"
"16074V319868";"Langfredag";6982;3;"2017-2019"
"16074V319868";"Påskeaften";8168;3;"2017-2019"
"16074V319868";"1. påskedag";7975;3;"2017-2019"
"16074V319868";"2. påskedag";9679;3;"2017-2019"
"16219V72812";"Fredag";23089;1;"2017-2019"
"16219V72812";"Lørdag";14367;1;"2017-2019"
"16219V72812";"Palmesøndag";11588;1;"2017-2019"
"16219V72812";"Mandag";15482;1;"2017-2019"
"16219V72812";"Tirsdag";14669;1;"2017-2019"
"16219V72812";"Onsdag";13184;1;"2017-2019"
"16219V72812";"Skjærtorsdag";8356;1;"2017-2019"
"16219V72812";"Langfredag";8550;1;"2017-2019"
"16219V72812";"Påskeaften";10158;1;"2017-2019"
"16219V72812";"1. påskedag";10743;1;"2017-2019"
"16219V72812";"2. påskedag";12116;1;"2017-2019"
"16271V444295";"Fredag";6281;2;"2017-2019"
"16271V444295";"Lørdag";3815;2;"2017-2019"
"16271V444295";"Palmesøndag";3449;2;"2017-2019"
"16271V444295";"Mandag";5561;2;"2017-2019"
"16271V444295";"Tirsdag";5803;2;"2017-2019"
"16271V444295";"Onsdag";4796;2;"2017-2019"
"16271V444295";"Skjærtorsdag";2510;2;"2017-2019"
"16271V444295";"Langfredag";2318;2;"2017-2019"
"16271V444295";"Påskeaften";2990;2;"2017-2019"
"16271V444295";"1. påskedag";2977;2;"2017-2019"
"16271V444295";"2. påskedag";3548;2;"2017-2019"
"16477V625646";"Fredag";28271;3;"2017-2019"
"16477V625646";"Lørdag";17760;3;"2017-2019"
"16477V625646";"Palmesøndag";14214;3;"2017-2019"
"16477V625646";"Mandag";25065;3;"2017-2019"
"16477V625646";"Tirsdag";24635;3;"2017-2019"
"16477V625646";"Onsdag";21407;3;"2017-2019"
"16477V625646";"Skjærtorsdag";10882;3;"2017-2019"
"16477V625646";"Langfredag";10713;3;"2017-2019"
"16477V625646";"Påskeaften";13078;3;"2017-2019"
"16477V625646";"1. påskedag";13145;3;"2017-2019"
"16477V625646";"2. påskedag";13948;3;"2017-2019"
"16849V805748";"Fredag";11399;3;"2017-2019"
"16849V805748";"Lørdag";7127;3;"2017-2019"
"16849V805748";"Palmesøndag";6026;3;"2017-2019"
"16849V805748";"Mandag";8491;3;"2017-2019"
"16849V805748";"Tirsdag";8262;3;"2017-2019"
"16849V805748";"Onsdag";7232;3;"2017-2019"
"16849V805748";"Skjærtorsdag";4615;3;"2017-2019"
"16849V805748";"Langfredag";4450;3;"2017-2019"
"16849V805748";"Påskeaften";4902;3;"2017-2019"
"16849V805748";"1. påskedag";5341;3;"2017-2019"
"16849V805748";"2. påskedag";7637;3;"2017-2019"
"16868V805119";"Fredag";23985;3;"2017-2019"
"16868V805119";"Lørdag";16120;3;"2017-2019"
"16868V805119";"Palmesøndag";10426;3;"2017-2019"
"16868V805119";"Mandag";19689;3;"2017-2019"
"16868V805119";"Tirsdag";18862;3;"2017-2019"
"16868V805119";"Onsdag";17221;3;"2017-2019"
"16868V805119";"Skjærtorsdag";8195;3;"2017-2019"
"16868V805119";"Langfredag";7694;3;"2017-2019"
"16868V805119";"Påskeaften";10428;3;"2017-2019"
"16868V805119";"1. påskedag";9127;3;"2017-2019"
"16868V805119";"2. påskedag";12890;3;"2017-2019"
"17155V2518835";"Fredag";10010;3;"2017-2019"
"17155V2518835";"Lørdag";4555;3;"2017-2019"
"17155V2518835";"Palmesøndag";4079;3;"2017-2019"
"17155V2518835";"Mandag";7068;3;"2017-2019"
"17155V2518835";"Tirsdag";6581;3;"2017-2019"
"17155V2518835";"Onsdag";5683;3;"2017-2019"
"17155V2518835";"Skjærtorsdag";3072;3;"2017-2019"
"17155V2518835";"Langfredag";2729;3;"2017-2019"
"17155V2518835";"Påskeaften";2975;3;"2017-2019"
"17155V2518835";"1. påskedag";3546;3;"2017-2019"
"17155V2518835";"2. påskedag";4751;3;"2017-2019"
"17839V604335";"Fredag";8738;1;"2017-2019"
"17839V604335";"Lørdag";6599;1;"2017-2019"
"17839V604335";"Palmesøndag";5495;1;"2017-2019"
"17839V604335";"Mandag";6522;1;"2017-2019"
"17839V604335";"Tirsdag";6175;1;"2017-2019"
"17839V604335";"Onsdag";5614;1;"2017-2019"
"17839V604335";"Skjærtorsdag";4143;1;"2017-2019"
"17839V604335";"Langfredag";3840;1;"2017-2019"
"17839V604335";"Påskeaften";4454;1;"2017-2019"
"17839V604335";"1. påskedag";5089;1;"2017-2019"
"17839V604335";"2. påskedag";6840;1;"2017-2019"
"17909V41450";"Fredag";13529;2;"2017-2019"
"17909V41450";"Lørdag";9249;2;"2017-2019"
"17909V41450";"Palmesøndag";7620;2;"2017-2019"
"17909V41450";"Mandag";10005;2;"2017-2019"
"17909V41450";"Tirsdag";9892;2;"2017-2019"
"17909V41450";"Onsdag";8914;2;"2017-2019"
"17909V41450";"Skjærtorsdag";5611;2;"2017-2019"
"17909V41450";"Langfredag";5478;2;"2017-2019"
"17909V41450";"Påskeaften";6413;2;"2017-2019"
"17909V41450";"1. påskedag";7330;2;"2017-2019"
"17909V41450";"2. påskedag";9413;2;"2017-2019"
"17961V72812";"Fredag";21581;2;"2017-2019"
"17961V72812";"Lørdag";12640;2;"2017-2019"
"17961V72812";"Palmesøndag";9906;2;"2017-2019"
"17961V72812";"Mandag";14858;2;"2017-2019"
"17961V72812";"Tirsdag";14279;2;"2017-2019"
"17961V72812";"Onsdag";12204;2;"2017-2019"
"17961V72812";"Skjærtorsdag";7322;2;"2017-2019"
"17961V72812";"Langfredag";7232;2;"2017-2019"
"17961V72812";"Påskeaften";8350;2;"2017-2019"
"17961V72812";"1. påskedag";9375;2;"2017-2019"
"17961V72812";"2. påskedag";11394;2;"2017-2019"
"18012V444303";"Fredag";4539;2;"2017-2019"
"18012V444303";"Lørdag";3105;2;"2017-2019"
"18012V444303";"Palmesøndag";2512;2;"2017-2019"
"18012V444303";"Mandag";3902;2;"2017-2019"
"18012V444303";"Tirsdag";3849;2;"2017-2019"
"18012V444303";"Onsdag";3641;2;"2017-2019"
"18012V444303";"Skjærtorsdag";2152;2;"2017-2019"
"18012V444303";"Langfredag";2171;2;"2017-2019"
"18012V444303";"Påskeaften";2546;2;"2017-2019"
"18012V444303";"1. påskedag";2511;2;"2017-2019"
"18012V444303";"2. påskedag";2679;2;"2017-2019"
"18512V1665976";"Fredag";12662;3;"2017-2019"
"18512V1665976";"Lørdag";8131;3;"2017-2019"
"18512V1665976";"Palmesøndag";6964;3;"2017-2019"
"18512V1665976";"Mandag";11390;3;"2017-2019"
"18512V1665976";"Tirsdag";11180;3;"2017-2019"
"18512V1665976";"Onsdag";10580;3;"2017-2019"
"18512V1665976";"Skjærtorsdag";7306;3;"2017-2019"
"18512V1665976";"Langfredag";6162;3;"2017-2019"
"18512V1665976";"Påskeaften";6049;3;"2017-2019"
"18512V1665976";"1. påskedag";7948;3;"2017-2019"
"18512V1665976";"2. påskedag";7198;3;"2017-2019"
"18674V443880";"Fredag";7673;3;"2017-2019"
"18674V443880";"Lørdag";4946;3;"2017-2019"
"18674V443880";"Palmesøndag";3299;3;"2017-2019"
"18674V443880";"Mandag";5193;3;"2017-2019"
"18674V443880";"Tirsdag";5001;3;"2017-2019"
"18674V443880";"Onsdag";4639;3;"2017-2019"
"18674V443880";"Skjærtorsdag";2231;3;"2017-2019"
"18674V443880";"Langfredag";2274;3;"2017-2019"
"18674V443880";"Påskeaften";3180;3;"2017-2019"
"18674V443880";"1. påskedag";2896;3;"2017-2019"
"18674V443880";"2. påskedag";3949;3;"2017-2019"
"19367V1911018";"Fredag";20717;3;"2017-2019"
"19367V1911018";"Lørdag";15102;3;"2017-2019"
"19367V1911018";"Palmesøndag";9871;3;"2017-2019"
"19367V1911018";"Mandag";17745;3;"2017-2019"
"19367V1911018";"Tirsdag";18249;3;"2017-2019"
"19367V1911018";"Onsdag";18545;3;"2017-2019"
"19367V1911018";"Skjærtorsdag";9098;3;"2017-2019"
"19367V1911018";"Langfredag";8782;3;"2017-2019"
"19367V1911018";"Påskeaften";12219;3;"2017-2019"
"19367V1911018";"1. påskedag";11491;3;"2017-2019"
"19367V1911018";"2. påskedag";12123;3;"2017-2019"
"20570V72811";"Fredag";52588;2;"2017-2019"
"20570V72811";"Lørdag";29035;2;"2017-2019"
"20570V72811";"Palmesøndag";22269;2;"2017-2019"
"20570V72811";"Mandag";38691;2;"2017-2019"
"20570V72811";"Tirsdag";36906;2;"2017-2019"
"20570V72811";"Onsdag";32184;2;"2017-2019"
"20570V72811";"Skjærtorsdag";17613;2;"2017-2019"
"20570V72811";"Langfredag";15711;2;"2017-2019"
"20570V72811";"Påskeaften";18109;2;"2017-2019"
"20570V72811";"1. påskedag";24231;2;"2017-2019"
"20570V72811";"2. påskedag";28892;2;"2017-2019"
"21405V2607269";"Fredag";9147;1;"2017-2019"
"21405V2607269";"Lørdag";8633;1;"2017-2019"
"21405V2607269";"Palmesøndag";7698;1;"2017-2019"
"21405V2607269";"Mandag";8344;1;"2017-2019"
"21405V2607269";"Tirsdag";9483;1;"2017-2019"
"21405V2607269";"Onsdag";11130;1;"2017-2019"
"21405V2607269";"Skjærtorsdag";9431;1;"2017-2019"
"21405V2607269";"Langfredag";7001;1;"2017-2019"
"21405V2607269";"Påskeaften";5980;1;"2017-2019"
"21405V2607269";"1. påskedag";7134;1;"2017-2019"
"21405V2607269";"2. påskedag";7705;1;"2017-2019"
"21556V319919";"Fredag";10961;3;"2017-2019"
"21556V319919";"Lørdag";6323;3;"2017-2019"
"21556V319919";"Palmesøndag";5583;3;"2017-2019"
"21556V319919";"Mandag";7573;3;"2017-2019"
"21556V319919";"Tirsdag";7515;3;"2017-2019"
"21556V319919";"Onsdag";6542;3;"2017-2019"
"21556V319919";"Skjærtorsdag";4041;3;"2017-2019"
"21556V319919";"Langfredag";3919;3;"2017-2019"
"21556V319919";"Påskeaften";4455;3;"2017-2019"
"21556V319919";"1. påskedag";4851;3;"2017-2019"
"21556V319919";"2. påskedag";6919;3;"2017-2019"
"21571V2394246";"Fredag";12235;3;"2017-2019"
"21571V2394246";"Lørdag";6789;3;"2017-2019"
"21571V2394246";"Palmesøndag";4911;3;"2017-2019"
"21571V2394246";"Mandag";8126;3;"2017-2019"
"21571V2394246";"Tirsdag";7734;3;"2017-2019"
"21571V2394246";"Onsdag";6600;3;"2017-2019"
"21571V2394246";"Skjærtorsdag";3474;3;"2017-2019"
"21571V2394246";"Langfredag";3390;3;"2017-2019"
"21571V2394246";"Påskeaften";4042;3;"2017-2019"
"21571V2394246";"1. påskedag";4826;3;"2017-2019"
"21571V2394246";"2. påskedag";6132;3;"2017-2019"
"21768V805002";"Fredag";21691;3;"2017-2019"
"21768V805002";"Lørdag";14459;3;"2017-2019"
"21768V805002";"Palmesøndag";11442;3;"2017-2019"
"21768V805002";"Mandag";15784;3;"2017-2019"
"21768V805002";"Tirsdag";15953;3;"2017-2019"
"21768V805002";"Onsdag";13832;3;"2017-2019"
"21768V805002";"Skjærtorsdag";9037;3;"2017-2019"
"21768V805002";"Langfredag";9430;3;"2017-2019"
"21768V805002";"Påskeaften";9516;3;"2017-2019"
"21768V805002";"1. påskedag";10051;3;"2017-2019"
"21768V805002";"2. påskedag";11240;3;"2017-2019"
"22231V320583";"Fredag";19512;3;"2017-2019"
"22231V320583";"Lørdag";13102;3;"2017-2019"
"22231V320583";"Palmesøndag";11330;3;"2017-2019"
"22231V320583";"Mandag";15461;3;"2017-2019"
"22231V320583";"Tirsdag";15618;3;"2017-2019"
"22231V320583";"Onsdag";15189;3;"2017-2019"
"22231V320583";"Skjærtorsdag";9682;3;"2017-2019"
"22231V320583";"Langfredag";9404;3;"2017-2019"
"22231V320583";"Påskeaften";10013;3;"2017-2019"
"22231V320583";"1. påskedag";12729;3;"2017-2019"
"22231V320583";"2. påskedag";13179;3;"2017-2019"
"22439V804830";"Fredag";7831;1;"2017-2019"
"22439V804830";"Lørdag";5842;1;"2017-2019"
"22439V804830";"Palmesøndag";4155;1;"2017-2019"
"22439V804830";"Mandag";5917;1;"2017-2019"
"22439V804830";"Tirsdag";5967;1;"2017-2019"
"22439V804830";"Onsdag";5860;1;"2017-2019"
"22439V804830";"Skjærtorsdag";3514;1;"2017-2019"
"22439V804830";"Langfredag";3441;1;"2017-2019"
"22439V804830";"Påskeaften";3978;1;"2017-2019"
"22439V804830";"1. påskedag";3661;1;"2017-2019"
"22439V804830";"2. påskedag";4074;1;"2017-2019"
"22504V72241";"Fredag";16702;3;"2017-2019"
"22504V72241";"Lørdag";9820;3;"2017-2019"
"22504V72241";"Palmesøndag";8326;3;"2017-2019"
"22504V72241";"Mandag";11821;3;"2017-2019"
"22504V72241";"Tirsdag";11263;3;"2017-2019"
"22504V72241";"Onsdag";12051;3;"2017-2019"
"22504V72241";"Skjærtorsdag";7676;3;"2017-2019"
"22504V72241";"Langfredag";6895;3;"2017-2019"
"22504V72241";"Påskeaften";6629;3;"2017-2019"
"22504V72241";"1. påskedag";9533;3;"2017-2019"
"22504V72241";"2. påskedag";9500;3;"2017-2019"
"22654V443542";"Fredag";19924;2;"2017-2019"
"22654V443542";"Lørdag";13084;2;"2017-2019"
"22654V443542";"Palmesøndag";7502;2;"2017-2019"
"22654V443542";"Mandag";17169;2;"2017-2019"
"22654V443542";"Tirsdag";16535;2;"2017-2019"
"22654V443542";"Onsdag";14810;2;"2017-2019"
"22654V443542";"Skjærtorsdag";6211;2;"2017-2019"
"22654V443542";"Langfredag";5971;2;"2017-2019"
"22654V443542";"Påskeaften";9397;2;"2017-2019"
"22654V443542";"1. påskedag";7442;2;"2017-2019"
"22654V443542";"2. påskedag";8398;2;"2017-2019"
"23323V805716";"Fredag";4525;3;"2017-2019"
"23323V805716";"Lørdag";2981;3;"2017-2019"
"23323V805716";"Palmesøndag";2524;3;"2017-2019"
"23323V805716";"Mandag";3700;3;"2017-2019"
"23323V805716";"Tirsdag";3657;3;"2017-2019"
"23323V805716";"Onsdag";3030;3;"2017-2019"
"23323V805716";"Skjærtorsdag";2046;3;"2017-2019"
"23323V805716";"Langfredag";1968;3;"2017-2019"
"23323V805716";"Påskeaften";2008;3;"2017-2019"
"23323V805716";"1. påskedag";2255;3;"2017-2019"
"23323V805716";"2. påskedag";3010;3;"2017-2019"
"24330V320678";"Fredag";6907;1;"2017-2019"
"24330V320678";"Lørdag";3213;1;"2017-2019"
"24330V320678";"Palmesøndag";2261;1;"2017-2019"
"24330V320678";"Mandag";5113;1;"2017-2019"
"24330V320678";"Tirsdag";5066;1;"2017-2019"
"24330V320678";"Onsdag";3976;1;"2017-2019"
"24330V320678";"Skjærtorsdag";1700;1;"2017-2019"
"24330V320678";"Langfredag";1670;1;"2017-2019"
"24330V320678";"Påskeaften";2177;1;"2017-2019"
"24330V320678";"1. påskedag";1951;1;"2017-2019"
"24330V320678";"2. påskedag";2440;1;"2017-2019"
"24927V443403";"Fredag";14058;2;"2017-2019"
"24927V443403";"Lørdag";7574;2;"2017-2019"
"24927V443403";"Palmesøndag";6513;2;"2017-2019"
"24927V443403";"Mandag";11037;2;"2017-2019"
"24927V443403";"Tirsdag";10730;2;"2017-2019"
"24927V443403";"Onsdag";9446;2;"2017-2019"
"24927V443403";"Skjærtorsdag";4489;2;"2017-2019"
"24927V443403";"Langfredag";4418;2;"2017-2019"
"24927V443403";"Påskeaften";5078;2;"2017-2019"
"24927V443403";"1. påskedag";5507;2;"2017-2019"
"24927V443403";"2. påskedag";6731;2;"2017-2019"
"25132V805616";"Fredag";11611;1;"2017-2019"
"25132V805616";"Lørdag";7425;1;"2017-2019"
"25132V805616";"Palmesøndag";5237;1;"2017-2019"
"25132V805616";"Mandag";9589;1;"2017-2019"
"25132V805616";"Tirsdag";9087;1;"2017-2019"
"25132V805616";"Onsdag";7858;1;"2017-2019"
"25132V805616";"Skjærtorsdag";4479;1;"2017-2019"
"25132V805616";"Langfredag";4213;1;"2017-2019"
"25132V805616";"Påskeaften";4224;1;"2017-2019"
"25132V805616";"1. påskedag";4542;1;"2017-2019"
"25132V805616";"2. påskedag";5426;1;"2017-2019"
"25280V41723";"Fredag";4758;2;"2017-2019"
"25280V41723";"Lørdag";2671;2;"2017-2019"
"25280V41723";"Palmesøndag";2485;2;"2017-2019"
"25280V41723";"Mandag";3027;2;"2017-2019"
"25280V41723";"Tirsdag";3068;2;"2017-2019"
"25280V41723";"Onsdag";3117;2;"2017-2019"
"25280V41723";"Skjærtorsdag";1950;2;"2017-2019"
"25280V41723";"Langfredag";1885;2;"2017-2019"
"25280V41723";"Påskeaften";1923;2;"2017-2019"
"25280V41723";"1. påskedag";3229;2;"2017-2019"
"25280V41723";"2. påskedag";3483;2;"2017-2019"
"26420V805748";"Fredag";13530;3;"2017-2019"
"26420V805748";"Lørdag";8851;3;"2017-2019"
"26420V805748";"Palmesøndag";6992;3;"2017-2019"
"26420V805748";"Mandag";10320;3;"2017-2019"
"26420V805748";"Tirsdag";10062;3;"2017-2019"
"26420V805748";"Onsdag";9066;3;"2017-2019"
"26420V805748";"Skjærtorsdag";5225;3;"2017-2019"
"26420V805748";"Langfredag";5095;3;"2017-2019"
"26420V805748";"Påskeaften";6130;3;"2017-2019"
"26420V805748";"1. påskedag";6039;3;"2017-2019"
"26420V805748";"2. påskedag";8628;3;"2017-2019"
"27019V805142";"Fredag";10882;3;"2017-2019"
"27019V805142";"Lørdag";6060;3;"2017-2019"
"27019V805142";"Palmesøndag";5142;3;"2017-2019"
"27019V805142";"Mandag";8467;3;"2017-2019"
"27019V805142";"Tirsdag";8206;3;"2017-2019"
"27019V805142";"Onsdag";7159;3;"2017-2019"
"27019V805142";"Skjærtorsdag";4190;3;"2017-2019"
"27019V805142";"Langfredag";4137;3;"2017-2019"
"27019V805142";"Påskeaften";4492;3;"2017-2019"
"27019V805142";"1. påskedag";4395;3;"2017-2019"
"27019V805142";"2. påskedag";5433;3;"2017-2019"
"27366V805728";"Fredag";8646;2;"2017-2019"
"27366V805728";"Lørdag";6144;2;"2017-2019"
"27366V805728";"Palmesøndag";4877;2;"2017-2019"
"27366V805728";"Mandag";7538;2;"2017-2019"
"27366V805728";"Tirsdag";7652;2;"2017-2019"
"27366V805728";"Onsdag";7510;2;"2017-2019"
"27366V805728";"Skjærtorsdag";4564;2;"2017-2019"
"27366V805728";"Langfredag";4716;2;"2017-2019"
"27366V805728";"Påskeaften";5452;2;"2017-2019"
"27366V805728";"1. påskedag";5153;2;"2017-2019"
"27366V805728";"2. påskedag";5416;2;"2017-2019"
"27372V72852";"Fredag";10592;2;"2017-2019"
"27372V72852";"Lørdag";6835;2;"2017-2019"
"27372V72852";"Palmesøndag";5963;2;"2017-2019"
"27372V72852";"Mandag";6974;2;"2017-2019"
"27372V72852";"Tirsdag";7035;2;"2017-2019"
"27372V72852";"Onsdag";6160;2;"2017-2019"
"27372V72852";"Skjærtorsdag";4263;2;"2017-2019"
"27372V72852";"Langfredag";4239;2;"2017-2019"
"27372V72852";"Påskeaften";4684;2;"2017-2019"
"27372V72852";"1. påskedag";5587;2;"2017-2019"
"27372V72852";"2. påskedag";6732;2;"2017-2019"
"27754V805707";"Fredag";49718;3;"2017-2019"
"27754V805707";"Lørdag";29713;3;"2017-2019"
